Region;Comuna;id_relacion;ano;total
XII Magallanes y la Antártica;Cabo de Hornos;12201;2018;2,949
XII Magallanes y la Antártica;Laguna Blanca;12102;2018;560
XII Magallanes y la Antártica;Natales;12401;2018;22,005
XII Magallanes y la Antártica;Porvenir;12301;2018;7,947
XII Magallanes y la Antártica;Primavera;12302;2018;505
XII Magallanes y la Antártica;Punta Arenas;12101;2018;131,783
XII Magallanes y la Antártica;Río Verde;12103;2018;95
XII Magallanes y la Antártica;San Gregorio;12104;2018;266
XII Magallanes y la Antártica;Timaukel;12303;2018;157
XII Magallanes y la Antártica;Torres del Paine;12402;2018;725
XV Arica y Parinacota;Arica;15101;2019;251,548
XV Arica y Parinacota;Camarones;15102;2019;791
XV Arica y Parinacota;General Lagos;15202;2019;517
XV Arica y Parinacota;Putre;15201;2019;2,094
I Tarapacá;Alto Hospicio;1107;2019;138,319
I Tarapacá;Camiña;1402;2019;1,268
I Tarapacá;Colchane;1403;2019;1,675
I Tarapacá;Huara;1404;2019;2,983
I Tarapacá;Iquique;1101;2019;202,809
I Tarapacá;Pica;1405;2019;6,648
I Tarapacá;Pozo Almonte;1401;2019;14,752
II Antofagasta;Antofagasta;2101;2019;400,967
II Antofagasta;Calama;2201;2019;187,129
II Antofagasta;María Elena;2302;2019;4,521
II Antofagasta;Mejillones;2102;2019;12,192
II Antofagasta;Ollagüe;2202;2019;309
II Antofagasta;San Pedro de Atacama;2203;2019;8,256
II Antofagasta;Sierra Gorda;2103;2019;3,314
II Antofagasta;Taltal;2104;2019;13,509
II Antofagasta;Tocopilla;2301;2019;28,348
III Atacama;Alto del Carmen;3302;2019;6,736
III Atacama;Caldera;3102;2019;18,633
III Atacama;Chañaral;3201;2019;13,563
III Atacama;Copiapó;3101;2019;185,116
III Atacama;Diego de Almagro;3202;2019;14,072
III Atacama;Freirina;3303;2019;7,233
III Atacama;Huasco;3304;2019;10,930
III Atacama;Tierra Amarilla;3103;2019;18,500
III Atacama;Vallenar;3301;2019;53,907
IV Coquimbo;Andacollo;4103;2019;11,677
IV Coquimbo;Canela;4202;2019;9,883
IV Coquimbo;Combarbalá;4302;2019;15,587
IV Coquimbo;Coquimbo;4102;2019;252,663
IV Coquimbo;Illapel;4201;2019;32,965
IV Coquimbo;La Higuera;4104;2019;4,843
IV Coquimbo;La Serena;4101;2019;233,413
IV Coquimbo;Los Vilos;4203;2019;20,613
IV Coquimbo;Monte Patria;4303;2019;34,278
IV Coquimbo;Ovalle;4301;2019;125,832
IV Coquimbo;Paiguano;4105;2019;4,509
IV Coquimbo;Punitaqui;4304;2019;11,016
IV Coquimbo;Río Hurtado;4305;2019;4,974
IV Coquimbo;Salamanca;4204;2019;27,671
IV Coquimbo;Vicuña;4106;2019;27,015
V Valparaíso;Algarrobo;5602;2019;10,938
V Valparaíso;Cabildo;5402;2019;20,129
V Valparaíso;Calle Larga;5302;2019;15,637
V Valparaíso;Cartagena;5603;2019;20,890
V Valparaíso;Casablanca;5102;2019;30,805
V Valparaíso;Catemu;5702;2019;14,317
V Valparaíso;Concón;5103;2019;54,356
V Valparaíso;El Quisco;5604;2019;14,191
V Valparaíso;El Tabo;5605;2019;11,095
V Valparaíso;Hijuelas;5503;2019;18,340
V Valparaíso;Isla de Pascua;5201;2019;7,327
V Valparaíso;Juan Fernández;5104;2019;889
V Valparaíso;Calera;5502;2019;55,924
V Valparaíso;La Cruz;5504;2019;21,255
V Valparaíso;La Ligua;5401;2019;33,839
V Valparaíso;Limache;5802;2019;46,598
V Valparaíso;Llaillay;5703;2019;25,209
V Valparaíso;Los Andes;5301;2019;69,345
V Valparaíso;Nogales;5506;2019;24,033
V Valparaíso;Olmué;5803;2019;16,305
V Valparaíso;Panquehue;5704;2019;7,427
V Valparaíso;Papudo;5403;2019;5,394
V Valparaíso;Petorca;5404;2019;10,415
V Valparaíso;Puchuncaví;5105;2019;19,213
V Valparaíso;Putaendo;5705;2019;16,648
V Valparaíso;Quillota;5501;2019;98,022
V Valparaíso;Quilpué;5801;2019;179,109
V Valparaíso;Quintero;5107;2019;29,480
V Valparaíso;Rinconada;5303;2019;11,681
V Valparaíso;San Antonio;5601;2019;98,054
V Valparaíso;San Esteban;5304;2019;19,588
V Valparaíso;San Felipe;5701;2019;75,696
V Valparaíso;Santa María;5706;2019;16,334
V Valparaíso;Santo Domingo;5606;2019;9,789
V Valparaíso;Valparaíso;5101;2019;296,007
V Valparaíso;Villa Alemana;5804;2019;152,035
V Valparaíso;Viña del Mar;5109;2019;329,616
V Valparaíso;Zapallar;5405;2019;6,268
Región Metropolitana;Alhué;13502;2019;6,084
Región Metropolitana;Buin;13402;2019;88,895
Región Metropolitana;Calera de Tango;13403;2019;26,470
Región Metropolitana;Cerrillos;13102;2019;88,765
Región Metropolitana;Cerro Navia;13103;2019;158,729
Región Metropolitana;Colina;13301;2019;136,512
Región Metropolitana;Conchalí;13104;2019;141,129
Región Metropolitana;Curacaví;13503;2019;30,960
Región Metropolitana;El Bosque;13105;2019;195,909
Región Metropolitana;El Monte;13602;2019;38,440
Región Metropolitana;Estación Central;13106;2019;147,798
Región Metropolitana;Huechuraba;13107;2019;102,062
Región Metropolitana;Independencia;13108;2019;88,209
Región Metropolitana;Isla de Maipo;13603;2019;38,201
Región Metropolitana;La Cisterna;13109;2019;93,377
Región Metropolitana;La Florida;13110;2019;390,353
Región Metropolitana;La Granja;13111;2019;144,176
Región Metropolitana;La Pintana;13112;2019;216,330
Región Metropolitana;La Reina;13113;2019;101,589
Región Metropolitana;Lampa;13302;2019;108,270
Región Metropolitana;Las Condes;13114;2019;289,616
Región Metropolitana;Lo Barnechea;13115;2019;113,037
Región Metropolitana;Lo Espejo;13116;2019;120,230
Región Metropolitana;Lo Prado;13117;2019;113,669
Región Metropolitana;Macul;13118;2019;125,596
Región Metropolitana;Maipú;13119;2019;567,675
Región Metropolitana;María Pinto;13504;2019;13,561
Región Metropolitana;Melipilla;13501;2019;122,339
Región Metropolitana;Ñuñoa;13120;2019;238,014
Región Metropolitana;Padre Hurtado;13604;2019;61,494
Región Metropolitana;Paine;13404;2019;71,829
Región Metropolitana;Pedro Aguirre Cerda;13121;2019;122,641
Región Metropolitana;Peñaflor;13605;2019;96,876
Región Metropolitana;Peñalolén;13122;2019;246,310
Región Metropolitana;Pirque;13202;2019;23,595
Región Metropolitana;Providencia;13123;2019;153,748
Región Metropolitana;Pudahuel;13124;2019;242,328
Región Metropolitana;Puente Alto;13201;2019;640,317
Región Metropolitana;Quilicura;13125;2019;240,200
Región Metropolitana;Quinta Normal;13126;2019;117,377
Región Metropolitana;Recoleta;13127;2019;172,058
Región Metropolitana;Renca;13128;2019;154,791
Región Metropolitana;San Bernardo;13401;2019;309,391
Región Metropolitana;San Joaquín;13129;2019;105,256
Región Metropolitana;San José de Maipo;13203;2019;15,274
Región Metropolitana;San Miguel;13130;2019;120,099
Región Metropolitana;San Pedro;13505;2019;10,186
Región Metropolitana;San Ramón;13131;2019;100,023
Región Metropolitana;Santiago;13101;2019;415,398
Región Metropolitana;Talagante;13601;2019;73,185
Región Metropolitana;Tiltil;13303;2019;18,251
Región Metropolitana;Vitacura;13132;2019;89,004
VI O'Higgins;Chépica;6302;2019;16,449
VI O'Higgins;Chimbarongo;6303;2019;38,223
VI O'Higgins;Codegua;6102;2019;14,978
VI O'Higgins;Coinco;6103;2019;7,281
VI O'Higgins;Coltauco;6104;2019;20,412
VI O'Higgins;Doñihue;6105;2019;20,981
VI O'Higgins;Graneros;6106;2019;35,535
VI O'Higgins;La Estrella;6202;2019;3,356
VI O'Higgins;Las Cabras;6107;2019;24,574
VI O'Higgins;Litueche;6203;2019;6,455
VI O'Higgins;Lolol;6304;2019;7,088
VI O'Higgins;Machalí;6108;2019;57,069
VI O'Higgins;Malloa;6109;2019;13,990
VI O'Higgins;Marchihue;6204;2019;7,661
VI O'Higgins;Mostazal;6110;2019;27,367
VI O'Higgins;Nancagua;6305;2019;17,178
VI O'Higgins;Navidad;6205;2019;6,013
VI O'Higgins;Olivar;6111;2019;15,994
VI O'Higgins;Palmilla;6306;2019;13,644
VI O'Higgins;Paredones;6206;2019;6,212
VI O'Higgins;Peralillo;6307;2019;11,904
VI O'Higgins;Peumo;6112;2019;16,403
VI O'Higgins;Pichidegua;6113;2019;20,537
VI O'Higgins;Pichilemu;6201;2019;14,730
VI O'Higgins;Placilla;6308;2019;9,333
VI O'Higgins;Pumanque;6309;2019;3,442
VI O'Higgins;Quinta de Tilcoco;6114;2019;13,541
VI O'Higgins;Rancagua;6101;2019;235,604
VI O'Higgins;Rengo;6115;2019;63,348
VI O'Higgins;Requínoa;6116;2019;38,682
VI O'Higgins;San Fernando;6301;2019;75,092
VI O'Higgins;San Vicente;6117;2019;48,112
VI O'Higgins;Santa Cruz;6310;2019;38,387
VII Maule;Cauquenes;7201;2019;39,544
VII Maule;Chanco;7202;2019;8,785
VII Maule;Colbún;7402;2019;19,577
VII Maule;Constitución;7102;2019;51,291
VII Maule;Curepto;7103;2019;10,611
VII Maule;Curicó;7301;2019;148,959
VII Maule;Empedrado;7104;2019;4,457
VII Maule;Hualañé;7302;2019;10,152
VII Maule;Licantén;7303;2019;7,210
VII Maule;Linares;7401;2019;91,398
VII Maule;Longaví;7403;2019;29,268
VII Maule;Maule;7105;2019;66,634
VII Maule;Molina;7304;2019;42,712
VII Maule;Parral;7404;2019;38,048
VII Maule;Pelarco;7106;2019;7,950
VII Maule;Pelluhue;7203;2019;7,850
VII Maule;Pencahue;7107;2019;8,796
VII Maule;Rauco;7305;2019;10,303
VII Maule;Retiro;7405;2019;19,631
VII Maule;Río Claro;7108;2019;13,448
VII Maule;Romeral;7306;2019;15,559
VII Maule;Sagrada Familia;7307;2019;19,734
VII Maule;San Clemente;7109;2019;42,202
VII Maule;San Javier;7406;2019;41,188
VII Maule;San Rafael;7110;2019;10,295
VII Maule;Talca;7101;2019;238,380
VII Maule;Teno;7308;2019;28,781
VII Maule;Vichuquén;7309;2019;5,085
VII Maule;Villa Alegre;7407;2019;15,179
VII Maule;Yerbas Buenas;7408;2019;18,498
VIII Biobío;Alto Biobío;8314;2019;5,817
VIII Biobío;Antuco;8302;2019;3,858
VIII Biobío;Arauco;8202;2019;38,518
VIII Biobío;Bulnes;16102;2019;22,112
VIII Biobío;Cabrero;8303;2019;29,974
VIII Biobío;Cañete;8203;2019;34,266
VIII Biobío;Chiguayante;8103;2019;103,367
VIII Biobío;Chillán;16101;2019;182,153
VIII Biobío;Chillán Viejo;16103;2019;35,685
VIII Biobío;Cobquecura;16202;2019;5,621
VIII Biobío;Coelemu;16203;2019;17,125
VIII Biobío;Coihueco;16302;2019;26,105
VIII Biobío;Concepción;8101;2019;228,960
VIII Biobío;Contulmo;8204;2019;5,412
VIII Biobío;Coronel;8102;2019;119,664
VIII Biobío;Curanilahue;8205;2019;35,144
VIII Biobío;El Carmen;16104;2019;12,690
VIII Biobío;Florida;8104;2019;8,530
VIII Biobío;Hualpén;8112;2019;113,524
VIII Biobío;Hualqui;8105;2019;27,197
VIII Biobío;Laja;8304;2019;24,092
VIII Biobío;Lebu;8201;2019;26,759
VIII Biobío;Los Alamos;8206;2019;24,914
VIII Biobío;Los Angeles;8301;2019;200,866
VIII Biobío;Lota;8106;2019;46,589
VIII Biobío;Mulchén;8305;2019;30,400
VIII Biobío;Nacimiento;8306;2019;28,656
VIII Biobío;Negrete;8307;2019;10,625
VIII Biobío;Ninhue;16204;2019;5,755
VIII Biobío;Ñiquén;16303;2019;11,536
VIII Biobío;Pemuco;16105;2019;9,283
VIII Biobío;Penco;8107;2019;52,504
VIII Biobío;Pinto;16106;2019;11,546
VIII Biobío;Portezuelo;16205;2019;5,587
VIII Biobío;Quilaco;8308;2019;4,053
VIII Biobío;Quilleco;8309;2019;9,737
VIII Biobío;Quillón;16107;2019;17,089
VIII Biobío;Quirihue;16201;2019;13,847
VIII Biobío;Ranquil;16206;2019;6,099
VIII Biobío;San Carlos;16301;2019;53,692
VIII Biobío;San Fabián;16304;2019;4,135
VIII Biobío;San Ignacio;16108;2019;15,709
VIII Biobío;San Nicolás;16305;2019;11,816
VIII Biobío;San Pedro de la Paz;8108;2019;148,811
VIII Biobío;San Rosendo;8310;2019;3,868
VIII Biobío;Santa Bárbara;8311;2019;12,695
VIII Biobío;Santa Juana;8109;2019;13,743
VIII Biobío;Talcahuano;8110;2019;179,474
VIII Biobío;Tirúa;8207;2019;10,527
VIII Biobío;Tomé;8111;2019;55,802
VIII Biobío;Treguaco;16207;2019;5,238
VIII Biobío;Tucapel;8312;2019;14,647
VIII Biobío;Yumbel;8313;2019;21,553
VIII Biobío;Yungay;16109;2019;18,381
IX Araucanía;Angol;9201;2019;56,345
IX Araucanía;Carahue;9102;2019;26,341
IX Araucanía;Cholchol;9121;2019;12,212
IX Araucanía;Collipulli;9202;2019;24,832
IX Araucanía;Cunco;9103;2019;18,800
IX Araucanía;Curacautín;9203;2019;16,969
IX Araucanía;Curarrehue;9104;2019;7,520
IX Araucanía;Ercilla;9204;2019;9,082
IX Araucanía;Freire;9105;2019;24,058
IX Araucanía;Galvarino;9106;2019;12,341
IX Araucanía;Gorbea;9107;2019;15,537
IX Araucanía;Lautaro;9108;2019;37,756
IX Araucanía;Loncoche;9109;2019;23,109
IX Araucanía;Lonquimay;9205;2019;10,980
IX Araucanía;Los Sauces;9206;2019;7,791
IX Araucanía;Lumaco;9207;2019;11,099
IX Araucanía;Melipeuco;9110;2019;5,798
IX Araucanía;Nueva Imperial;9111;2019;33,876
IX Araucanía;Padre Las Casas;9112;2019;96,098
IX Araucanía;Perquenco;9113;2019;7,393
IX Araucanía;Pitrufquén;9114;2019;25,100
IX Araucanía;Pucón;9115;2019;29,536
IX Araucanía;Purén;9208;2019;12,769
IX Araucanía;Renaico;9209;2019;10,873
IX Araucanía;Saavedra;9116;2019;12,425
IX Araucanía;Temuco;9101;2019;296,889
IX Araucanía;Teodoro Schmidt;9117;2019;16,061
IX Araucanía;Toltén;9118;2019;11,274
IX Araucanía;Traiguén;9210;2019;19,567
IX Araucanía;Victoria;9211;2019;34,762
IX Araucanía;Vilcún;9119;2019;28,947
IX Araucanía;Villarrica;9120;2019;57,231
XIV Los Ríos;Corral;14102;2019;5,775
XIV Los Ríos;Futrono;14202;2019;16,779
XIV Los Ríos;La Unión;14201;2019;44,002
XIV Los Ríos;Lago Ranco;14203;2019;10,938
XIV Los Ríos;Lanco;14103;2019;18,244
XIV Los Ríos;Los Lagos;14104;2019;23,112
XIV Los Ríos;Máfil;14105;2019;7,449
XIV Los Ríos;Mariquina;14106;2019;23,186
XIV Los Ríos;Paillaco;14107;2019;21,154
XIV Los Ríos;Panguipulli;14108;2019;36,853
XIV Los Ríos;Río Bueno;14204;2019;32,861
XIV Los Ríos;Valdivia;14101;2019;175,090
X Los Lagos;Ancud;10202;2019;44,476
X Los Lagos;Calbuco;10102;2019;35,654
X Los Lagos;Castro;10201;2019;50,159
X Los Lagos;Chaitén;10401;2019;4,605
X Los Lagos;Chonchi;10203;2019;15,745
X Los Lagos;Cochamó;10103;2019;3,939
X Los Lagos;Curaco de Vélez;10204;2019;4,323
X Los Lagos;Dalcahue;10205;2019;16,541
X Los Lagos;Fresia;10104;2019;12,507
X Los Lagos;Frutillar;10105;2019;17,383
X Los Lagos;Futaleufú;10402;2019;3,513
X Los Lagos;Hualaihué;10403;2019;11,519
X Los Lagos;Llanquihue;10107;2019;18,268
X Los Lagos;Los Muermos;10106;2019;16,030
X Los Lagos;Maullín;10108;2019;15,408
X Los Lagos;Osorno;10301;2019;158,234
X Los Lagos;Palena;10404;2019;2,119
X Los Lagos;Puerto Montt;10101;2019;261,117
X Los Lagos;Puerto Octay;10302;2019;9,146
X Los Lagos;Puerto Varas;10109;2019;42,423
X Los Lagos;Puqueldón;10206;2019;3,882
X Los Lagos;Purranque;10303;2019;21,098
X Los Lagos;Puyehue;10304;2019;10,798
X Los Lagos;Queilén;10207;2019;5,534
X Los Lagos;Quellón;10208;2019;32,867
X Los Lagos;Quemchi;10209;2019;8,979
X Los Lagos;Quinchao;10210;2019;8,625
X Los Lagos;Río Negro;10305;2019;13,028
X Los Lagos;San Juan de la Costa;10306;2019;7,056
X Los Lagos;San Pablo;10307;2019;10,356
XI Aysén;Aisén;11201;2019;28,914
XI Aysén;Chile Chico;11401;2019;5,214
XI Aysén;Cisnes;11202;2019;5,387
XI Aysén;Cochrane;11301;2019;3,455
XI Aysén;Coihaique;11101;2019;62,799
XI Aysén;Guaitecas;11203;2019;1,771
XI Aysén;Lago Verde;11102;2019;950
XI Aysén;O'Higgins;11302;2019;739
XI Aysén;Río Ibáñez;11402;2019;2,262
XI Aysén;Tortel;11303;2019;692
XII Magallanes y la Antártica;Antártica;12202;2019;214
XII Magallanes y la Antártica;Cabo de Hornos;12201;2019;2,987
XII Magallanes y la Antártica;Laguna Blanca;12102;2019;555
XII Magallanes y la Antártica;Natales;12401;2019;22,136
XII Magallanes y la Antártica;Porvenir;12301;2019;8,111
XII Magallanes y la Antártica;Primavera;12302;2019;500
XII Magallanes y la Antártica;Punta Arenas;12101;2019;132,236
XII Magallanes y la Antártica;Río Verde;12103;2019;86
XII Magallanes y la Antártica;San Gregorio;12104;2019;260
XII Magallanes y la Antártica;Timaukel;12303;2019;153
XII Magallanes y la Antártica;Torres del Paine;12402;2019;729
XV Arica y Parinacota;Arica;15101;2020;255,390
XV Arica y Parinacota;Camarones;15102;2020;791
XV Arica y Parinacota;General Lagos;15202;2020;502
XV Arica y Parinacota;Putre;15201;2020;2,095
I Tarapacá;Alto Hospicio;1107;2020;145,285
I Tarapacá;Camiña;1402;2020;1,262
I Tarapacá;Colchane;1403;2020;1,671
I Tarapacá;Huara;1404;2020;2,991
I Tarapacá;Iquique;1101;2020;203,439
I Tarapacá;Pica;1405;2020;6,645
I Tarapacá;Pozo Almonte;1401;2020;14,936
II Antofagasta;Antofagasta;2101;2020;406,362
II Antofagasta;Calama;2201;2020;189,654
II Antofagasta;María Elena;2302;2020;4,371
II Antofagasta;Mejillones;2102;2020;12,403
II Antofagasta;Ollagüe;2202;2020;305
II Antofagasta;San Pedro de Atacama;2203;2020;8,476
II Antofagasta;Sierra Gorda;2103;2020;3,359
II Antofagasta;Taltal;2104;2020;13,601
II Antofagasta;Tocopilla;2301;2020;28,507
III Atacama;Alto del Carmen;3302;2020;6,829
III Atacama;Caldera;3102;2020;18,888
III Atacama;Chañaral;3201;2020;13,511
III Atacama;Copiapó;3101;2020;188,189
III Atacama;Diego de Almagro;3202;2020;13,785
III Atacama;Freirina;3303;2020;7,306
III Atacama;Huasco;3304;2020;11,093
III Atacama;Tierra Amarilla;3103;2020;18,816
III Atacama;Vallenar;3301;2020;54,046
IV Coquimbo;Andacollo;4103;2020;11,734
IV Coquimbo;Canela;4202;2020;9,864
IV Coquimbo;Combarbalá;4302;2020;15,649
IV Coquimbo;Coquimbo;4102;2020;257,931
IV Coquimbo;Illapel;4201;2020;32,964
IV Coquimbo;La Higuera;4104;2020;4,893
IV Coquimbo;La Serena;4101;2020;237,433
IV Coquimbo;Los Vilos;4203;2020;20,723
IV Coquimbo;Monte Patria;4303;2020;34,365
IV Coquimbo;Ovalle;4301;2020;127,072
IV Coquimbo;Paiguano;4105;2020;4,503
IV Coquimbo;Punitaqui;4304;2020;11,058
IV Coquimbo;Río Hurtado;4305;2020;4,957
IV Coquimbo;Salamanca;4204;2020;27,738
IV Coquimbo;Vicuña;4106;2020;27,069
V Valparaíso;Algarrobo;5602;2020;11,032
V Valparaíso;Cabildo;5402;2020;20,113
V Valparaíso;Calle Larga;5302;2020;15,947
V Valparaíso;Cartagena;5603;2020;21,036
V Valparaíso;Casablanca;5102;2020;31,296
V Valparaíso;Catemu;5702;2020;14,389
V Valparaíso;Concón;5103;2020;55,805
V Valparaíso;El Quisco;5604;2020;14,479
V Valparaíso;El Tabo;5605;2020;11,346
V Valparaíso;Hijuelas;5503;2020;18,400
V Valparaíso;Isla de Pascua;5201;2020;7,582
V Valparaíso;Juan Fernández;5104;2020;896
V Valparaíso;Calera;5502;2020;56,067
V Valparaíso;La Cruz;5504;2020;21,790
V Valparaíso;La Ligua;5401;2020;33,803
V Valparaíso;Limache;5802;2020;46,870
V Valparaíso;Llaillay;5703;2020;25,331
V Valparaíso;Los Andes;5301;2020;69,609
V Valparaíso;Nogales;5506;2020;24,079
V Valparaíso;Olmué;5803;2020;16,374
V Valparaíso;Panquehue;5704;2020;7,438
V Valparaíso;Papudo;5403;2020;5,417
V Valparaíso;Petorca;5404;2020;10,432
V Valparaíso;Puchuncaví;5105;2020;19,572
V Valparaíso;Putaendo;5705;2020;16,702
V Valparaíso;Quillota;5501;2020;99,063
V Valparaíso;Quilpué;5801;2020;181,831
V Valparaíso;Quintero;5107;2020;29,931
V Valparaíso;Rinconada;5303;2020;12,013
V Valparaíso;San Antonio;5601;2020;98,299
V Valparaíso;San Esteban;5304;2020;19,859
V Valparaíso;San Felipe;5701;2020;76,103
V Valparaíso;Santa María;5706;2020;16,489
V Valparaíso;Santo Domingo;5606;2020;9,906
V Valparaíso;Valparaíso;5101;2020;295,916
V Valparaíso;Villa Alemana;5804;2020;155,527
V Valparaíso;Viña del Mar;5109;2020;330,898
V Valparaíso;Zapallar;5405;2020;6,274
Región Metropolitana;Alhué;13502;2020;6,179
Región Metropolitana;Buin;13402;2020;90,292
Región Metropolitana;Calera de Tango;13403;2020;26,941
Región Metropolitana;Cerrillos;13102;2020;89,544
Región Metropolitana;Cerro Navia;13103;2020;158,670
Región Metropolitana;Colina;13301;2020;140,475
Región Metropolitana;Conchalí;13104;2020;140,988
Región Metropolitana;Curacaví;13503;2020;31,274
Región Metropolitana;El Bosque;13105;2020;196,166
Región Metropolitana;El Monte;13602;2020;39,125
Región Metropolitana;Estación Central;13106;2020;148,400
Región Metropolitana;Huechuraba;13107;2020;103,549
Región Metropolitana;Independencia;13108;2020;89,493
Región Metropolitana;Isla de Maipo;13603;2020;38,916
Región Metropolitana;La Cisterna;13109;2020;93,480
Región Metropolitana;La Florida;13110;2020;390,403
Región Metropolitana;La Granja;13111;2020;144,260
Región Metropolitana;La Pintana;13112;2020;217,034
Región Metropolitana;La Reina;13113;2020;101,518
Región Metropolitana;Lampa;13302;2020;114,237
Región Metropolitana;Las Condes;13114;2020;290,869
Región Metropolitana;Lo Barnechea;13115;2020;115,313
Región Metropolitana;Lo Espejo;13116;2020;120,148
Región Metropolitana;Lo Prado;13117;2020;113,748
Región Metropolitana;Macul;13118;2020;125,855
Región Metropolitana;Maipú;13119;2020;571,632
Región Metropolitana;María Pinto;13504;2020;13,728
Región Metropolitana;Melipilla;13501;2020;123,669
Región Metropolitana;Ñuñoa;13120;2020;242,287
Región Metropolitana;Padre Hurtado;13604;2020;62,906
Región Metropolitana;Paine;13404;2020;73,044
Región Metropolitana;Pedro Aguirre Cerda;13121;2020;122,600
Región Metropolitana;Peñaflor;13605;2020;98,603
Región Metropolitana;Peñalolén;13122;2020;246,871
Región Metropolitana;Pirque;13202;2020;23,979
Región Metropolitana;Providencia;13123;2020;155,166
Región Metropolitana;Pudahuel;13124;2020;244,395
Región Metropolitana;Puente Alto;13201;2020;647,428
Región Metropolitana;Quilicura;13125;2020;248,306
Región Metropolitana;Quinta Normal;13126;2020;117,930
Región Metropolitana;Recoleta;13127;2020;172,820
Región Metropolitana;Renca;13128;2020;155,465
Región Metropolitana;San Bernardo;13401;2020;312,169
Región Metropolitana;San Joaquín;13129;2020;105,409
Región Metropolitana;San José de Maipo;13203;2020;15,329
Región Metropolitana;San Miguel;13130;2020;122,562
Región Metropolitana;San Pedro;13505;2020;10,323
Región Metropolitana;San Ramón;13131;2020;100,025
Región Metropolitana;Santiago;13101;2020;430,114
Región Metropolitana;Talagante;13601;2020;73,748
Región Metropolitana;Tiltil;13303;2020;18,409
Región Metropolitana;Vitacura;13132;2020;89,085
VI O'Higgins;Chépica;6302;2020;16,496
VI O'Higgins;Chimbarongo;6303;2020;38,350
VI O'Higgins;Codegua;6102;2020;15,143
VI O'Higgins;Coinco;6103;2020;7,286
VI O'Higgins;Coltauco;6104;2020;20,558
VI O'Higgins;Doñihue;6105;2020;21,119
VI O'Higgins;Graneros;6106;2020;35,941
VI O'Higgins;La Estrella;6202;2020;3,370
VI O'Higgins;Las Cabras;6107;2020;24,689
VI O'Higgins;Litueche;6203;2020;6,480
VI O'Higgins;Lolol;6304;2020;7,100
VI O'Higgins;Machalí;6108;2020;58,209
VI O'Higgins;Malloa;6109;2020;13,995
VI O'Higgins;Marchihue;6204;2020;7,667
VI O'Higgins;Mostazal;6110;2020;27,548
VI O'Higgins;Nancagua;6305;2020;17,171
VI O'Higgins;Navidad;6205;2020;6,013
VI O'Higgins;Olivar;6111;2020;16,281
VI O'Higgins;Palmilla;6306;2020;13,713
VI O'Higgins;Paredones;6206;2020;6,148
VI O'Higgins;Peralillo;6307;2020;11,967
VI O'Higgins;Peumo;6112;2020;16,464
VI O'Higgins;Pichidegua;6113;2020;20,583
VI O'Higgins;Pichilemu;6201;2020;14,787
VI O'Higgins;Placilla;6308;2020;9,322
VI O'Higgins;Pumanque;6309;2020;3,431
VI O'Higgins;Quinta de Tilcoco;6114;2020;13,596
VI O'Higgins;Rancagua;6101;2020;235,849
VI O'Higgins;Rengo;6115;2020;63,820
VI O'Higgins;Requínoa;6116;2020;41,359
VI O'Higgins;San Fernando;6301;2020;75,329
VI O'Higgins;San Vicente;6117;2020;48,318
VI O'Higgins;Santa Cruz;6310;2020;38,517
VII Maule;Cauquenes;7201;2020;39,223
VII Maule;Chanco;7202;2020;8,697
VII Maule;Colbún;7402;2020;19,586
VII Maule;Constitución;7102;2020;51,412
VII Maule;Curepto;7103;2020;10,534
VII Maule;Curicó;7301;2020;150,024
VII Maule;Empedrado;7104;2020;4,451
VII Maule;Hualañé;7302;2020;10,121
VII Maule;Licantén;7303;2020;7,188
VII Maule;Linares;7401;2020;91,372
VII Maule;Longaví;7403;2020;29,165
VII Maule;Maule;7105;2020;71,691
VII Maule;Molina;7304;2020;42,767
VII Maule;Parral;7404;2020;37,839
VII Maule;Pelarco;7106;2020;7,958
VII Maule;Pelluhue;7203;2020;7,896
VII Maule;Pencahue;7107;2020;8,785
VII Maule;Rauco;7305;2020;10,358
VII Maule;Retiro;7405;2020;19,574
VII Maule;Río Claro;7108;2020;13,423
VII Maule;Romeral;7306;2020;15,663
VII Maule;Sagrada Familia;7307;2020;19,751
VII Maule;San Clemente;7109;2020;42,303
VII Maule;San Javier;7406;2020;41,156
VII Maule;San Rafael;7110;2020;10,412
VII Maule;Talca;7101;2020;239,317
VII Maule;Teno;7308;2020;28,809
VII Maule;Vichuquén;7309;2020;5,066
VII Maule;Villa Alegre;7407;2020;15,119
VII Maule;Yerbas Buenas;7408;2020;18,542
VIII Biobío;Alto Biobío;8314;2020;5,744
VIII Biobío;Antuco;8302;2020;3,842
VIII Biobío;Arauco;8202;2020;38,521
VIII Biobío;Bulnes;16102;2020;22,133
VIII Biobío;Cabrero;8303;2020;30,173
VIII Biobío;Cañete;8203;2020;34,214
VIII Biobío;Chiguayante;8103;2020;104,382
VIII Biobío;Chillán;16101;2020;182,622
VIII Biobío;Chillán Viejo;16103;2020;36,553
VIII Biobío;Cobquecura;16202;2020;5,584
VIII Biobío;Coelemu;16203;2020;17,164
VIII Biobío;Coihueco;16302;2020;26,159
VIII Biobío;Concepción;8101;2020;228,779
VIII Biobío;Contulmo;8204;2020;5,365
VIII Biobío;Coronel;8102;2020;120,729
VIII Biobío;Curanilahue;8205;2020;35,157
VIII Biobío;El Carmen;16104;2020;12,627
VIII Biobío;Florida;8104;2020;8,433
VIII Biobío;Hualpén;8112;2020;114,833
