year; id_dpto ;nom_dpto;id_munic;nom_munic;Categoria;p_total;p_cabecera;p_resto
2005;68;Santander;68001;Bucaramanga;;516,512;509,216;7,296
2005;68;Santander;68013;Aguada;;2,117;233;1,884
2005;68;Santander;68020;Albania;;4,473;438;4,035
2005;68;Santander;68051;Aratoca;;8,395;2,207;6,188
2005;68;Santander;68077;Barbosa;;26,046;20,129;5,917
2005;68;Santander;68079;Barichara;;7,651;2,654;4,997
2005;68;Santander;68081;Barrancabermeja;;190,058;170,810;19,248
2005;68;Santander;68092;Betulia;;5,350;1,183;4,167
2005;68;Santander;68101;Bolívar;;13,996;1,415;12,581
2005;68;Santander;68121;Cabrera;;1,924;466;1,458
2005;68;Santander;68132;California;;1,793;849;944
2005;68;Santander;68147;Capitanejo;;6,152;3,245;2,907
2005;68;Santander;68152;Carcasí;;5,200;612;4,588
2005;68;Santander;68160;Cepitá;;2,022;481;1,541
2005;68;Santander;68162;Cerrito;;6,319;2,478;3,841
2005;68;Santander;68167;Charalá;;11,422;6,028;5,394
2005;68;Santander;68169;Charta;;3,142;583;2,559
2005;68;Santander;68176;Chima;;3,338;825;2,513
2005;68;Santander;68179;Chipatá;;5,151;651;4,500
2005;68;Santander;68190;Cimitarra;;34,293;12,772;21,521
2005;68;Santander;68207;Concepción;;5,908;2,498;3,410
2005;68;Santander;68209;Confines;;2,753;363;2,390
2005;68;Santander;68211;Contratación;;4,021;2,952;1,069
2005;68;Santander;68217;Coromoro;;7,376;913;6,463
2005;68;Santander;68229;Curití;;11,464;3,347;8,117
2005;68;Santander;68235;El Carmen de Chucurí;;18,098;4,754;13,344
2005;68;Santander;68245;El Guacamayo;;2,303;423;1,880
2005;68;Santander;68250;El Peñón;;5,600;804;4,796
2005;68;Santander;68255;El Playón;;13,148;5,551;7,597
2005;68;Santander;68264;Encino;;2,711;411;2,300
2005;68;Santander;68266;Enciso;;3,989;627;3,362
2005;68;Santander;68271;Florián;;6,378;1,306;5,072
2005;68;Santander;68276;Floridablanca;;254,683;243,859;10,824
2005;68;Santander;68296;Galán;;2,992;777;2,215
2005;68;Santander;68298;Gambita;;5,168;429;4,739
2005;68;Santander;68307;Girón;;135,791;117,941;17,850
2005;68;Santander;68318;Guaca;;6,916;1,956;4,960
2005;68;Santander;68320;Guadalupe;;5,596;1,692;3,904
2005;68;Santander;68322;Guapotá;;2,271;506;1,765
2005;68;Santander;68324;Guavatá;;4,402;757;3,645
2005;68;Santander;68327;Güepsa;;4,285;1,886;2,399
2005;68;Santander;68344;Hato;;2,401;742;1,659
2005;68;Santander;68368;Jesús María;;3,455;806;2,649
2005;68;Santander;68370;Jordán;;1,164;64;1,100
2005;68;Santander;68377;La Belleza;;8,462;1,683;6,779
2005;68;Santander;68385;Landázuri;;15,192;3,117;12,075
2005;68;Santander;68397;La Paz;;5,611;773;4,838
2005;68;Santander;68406;Lebríja;;30,980;13,898;17,082
2005;68;Santander;68418;Los Santos;;10,977;1,547;9,430
2005;68;Santander;68425;Macaravita;;2,753;306;2,447
2005;68;Santander;68432;Málaga;;18,706;15,182;3,524
2005;68;Santander;68444;Matanza;;5,840;1,137;4,703
2005;68;Santander;68464;Mogotes;;10,952;3,551;7,401
2005;68;Santander;68468;Molagavita;;5,764;785;4,979
2005;68;Santander;68498;Ocamonte;;4,984;641;4,343
2005;68;Santander;68500;Oiba;;10,983;4,607;6,376
2005;68;Santander;68502;Onzaga;;5,707;1,180;4,527
2005;68;Santander;68522;Palmar;;2,883;835;2,048
2005;68;Santander;68524;Palmas del Socorro;;2,443;624;1,819
2005;68;Santander;68533;Páramo;;3,671;1,125;2,546
2005;68;Santander;68547;Piedecuesta;;117,364;92,736;24,628
2005;68;Santander;68549;Pinchote;;4,420;1,143;3,277
2005;68;Santander;68572;Puente Nacional;;14,538;5,399;9,139
2005;68;Santander;68573;Puerto Parra;;6,514;2,835;3,679
2005;68;Santander;68575;Puerto Wilches;;31,503;15,705;15,798
2005;68;Santander;68615;Rionegro;;29,382;6,152;23,230
2005;68;Santander;68655;Sabana de Torres;;19,772;11,659;8,113
2005;68;Santander;68669;San Andrés;;9,783;2,767;7,016
2005;68;Santander;68673;San Benito;;3,907;405;3,502
2005;68;Santander;68679;San Gil;;43,519;37,087;6,432
2005;68;Santander;68682;San Joaquín;;2,948;748;2,200
2005;68;Santander;68684;San José de Miranda;;4,855;936;3,919
2005;68;Santander;68686;San Miguel;;2,683;408;2,275
2005;68;Santander;68689;San Vicente de Chucurí;;33,267;12,705;20,562
2005;68;Santander;68705;Santa Bárbara;;2,311;360;1,951
2005;68;Santander;68720;Santa Helena del Opón;;4,473;575;3,898
2005;68;Santander;68745;Simacota;;8,910;2,224;6,686
2005;68;Santander;68755;Socorro;;29,076;22,997;6,079
2005;68;Santander;68770;Suaita;;10,975;1,969;9,006
2005;68;Santander;68773;Sucre;;9,256;432;8,824
2005;68;Santander;68780;Suratá;;3,662;672;2,990
2005;68;Santander;68820;Tona;;6,690;509;6,181
2005;68;Santander;68855;Valle de San José;;5,315;1,818;3,497
2005;68;Santander;68861;Vélez;;19,755;9,690;10,065
2005;68;Santander;68867;Vetas;;2,349;1,169;1,180
2005;68;Santander;68872;Villanueva;;6,978;3,505;3,473
2005;68;Santander;68895;Zapatoca;;9,449;5,786;3,663
2005;70;Sucre;70001;Sincelejo;;237,618;219,639;17,979
2005;70;Sucre;70110;Buenavista;;8,962;7,256;1,706
2005;70;Sucre;70124;Caimito;;11,048;2,938;8,110
2005;70;Sucre;70204;Coloso;;6,214;3,065;3,149
2005;70;Sucre;70215;Corozal;;57,756;45,402;12,354
2005;70;Sucre;70221;Coveñas;;11,331;3,121;8,210
2005;70;Sucre;70230;Chalán;;4,188;2,537;1,651
2005;70;Sucre;70233;El Roble;;9,433;3,713;5,720
2005;70;Sucre;70235;Galeras;;17,297;10,443;6,854
2005;70;Sucre;70265;Guaranda;;15,498;5,696;9,802
2005;70;Sucre;70400;La Unión;;10,346;5,112;5,234
2005;70;Sucre;70418;Los Palmitos;;19,315;8,871;10,444
2005;70;Sucre;70429;Majagual;;31,657;9,482;22,175
2005;70;Sucre;70473;Morroa;;12,846;5,496;7,350
2005;70;Sucre;70508;Ovejas;;21,658;11,197;10,461
2005;70;Sucre;70523;Palmito;;11,361;4,440;6,921
2005;70;Sucre;70670;Sampués;;36,481;18,309;18,172
2005;70;Sucre;70678;San Benito Abad;;22,972;5,546;17,426
2005;70;Sucre;70702;San Juan de Betulia;;12,378;6,283;6,095
2005;70;Sucre;70708;San Marcos;;50,679;29,504;21,175
2005;70;Sucre;70713;San Onofre;;46,383;18,132;28,251
2005;70;Sucre;70717;San Pedro;;16,415;11,007;5,408
2005;70;Sucre;70742;San Luis de Sincé;;30,648;22,144;8,504
2005;70;Sucre;70771;Sucre;;22,463;6,884;15,579
2005;70;Sucre;70820;Santiago de Tolú;;28,108;22,318;5,790
2005;70;Sucre;70823;Tolú Viejo;;18,955;5,325;13,630
2005;73;Tolima;73001;Ibagué;;498,401;468,647;29,754
2005;73;Tolima;73024;Alpujarra;;5,174;1,822;3,352
2005;73;Tolima;73026;Alvarado;;8,972;3,158;5,814
2005;73;Tolima;73030;Ambalema;;7,674;5,810;1,864
2005;73;Tolima;73043;Anzoátegui;;16,422;2,045;14,377
2005;73;Tolima;73055;Armero;;13,064;8,864;4,200
2005;73;Tolima;73067;Ataco;;21,942;4,602;17,340
2005;73;Tolima;73124;Cajamarca;;19,789;9,361;10,428
2005;73;Tolima;73148;Carmen de Apicalá;;8,394;6,277;2,117
2005;73;Tolima;73152;Casabianca;;6,909;1,503;5,406
2005;73;Tolima;73168;Chaparral;;46,712;25,338;21,374
2005;73;Tolima;73200;Coello;;9,017;1,533;7,484
2005;73;Tolima;73217;Coyaima;;28,056;4,224;23,832
2005;73;Tolima;73226;Cunday;;10,689;2,326;8,363
2005;73;Tolima;73236;Dolores;;9,164;3,658;5,506
2005;73;Tolima;73268;Espinal;;76,226;55,787;20,439
2005;73;Tolima;73270;Falan;;9,277;1,688;7,589
2005;73;Tolima;73275;Flandes;;27,943;23,709;4,234
2005;73;Tolima;73283;Fresno;;31,317;14,442;16,875
2005;73;Tolima;73319;Guamo;;34,781;16,353;18,428
2005;73;Tolima;73347;Herveo;;9,142;2,265;6,877
2005;73;Tolima;73349;Honda;;27,310;26,417;893
2005;73;Tolima;73352;Icononzo;;11,649;3,336;8,313
2005;73;Tolima;73408;Lérida;;19,489;15,218;4,271
2005;73;Tolima;73411;Líbano;;42,269;26,188;16,081
2005;73;Tolima;73443;Mariquita;;32,933;23,529;9,404
2005;73;Tolima;73449;Melgar;;32,774;26,829;5,945
2005;73;Tolima;73461;Murillo;;5,075;1,609;3,466
2005;73;Tolima;73483;Natagaima;;23,212;13,540;9,672
2005;73;Tolima;73504;Ortega;;33,873;7,566;26,307
2005;73;Tolima;73520;Palocabildo;;9,609;2,701;6,908
2005;73;Tolima;73547;Piedras;;5,427;1,623;3,804
2005;73;Tolima;73555;Planadas;;29,417;7,208;22,209
2005;73;Tolima;73563;Prado;;8,761;3,476;5,285
2005;73;Tolima;73585;Purificación;;27,873;15,648;12,225
2005;73;Tolima;73616;Rioblanco;;25,636;4,315;21,321
2005;73;Tolima;73622;Roncesvalles;;6,269;1,795;4,474
2005;73;Tolima;73624;Rovira;;21,665;9,408;12,257
2005;73;Tolima;73671;Saldaña;;14,990;8,298;6,692
2005;73;Tolima;73675;San Antonio;;15,331;4,450;10,881
2005;73;Tolima;73678;San Luis;;19,262;3,705;15,557
2005;73;Tolima;73686;Santa Isabel;;6,565;2,267;4,298
2005;73;Tolima;73770;Suárez;;4,519;1,945;2,574
2005;73;Tolima;73854;Valle de San Juan;;6,178;2,470;3,708
2005;73;Tolima;73861;Venadillo;;18,769;13,324;5,445
2005;73;Tolima;73870;Villahermosa;;11,196;3,446;7,750
2005;73;Tolima;73873;Villarrica;;6,226;2,372;3,854
2005;76;Valle Del Cauca;76001;Cali;;2,119,908;2,083,171;36,737
2005;76;Valle Del Cauca;76020;Alcalá;;17,568;9,303;8,265
2005;76;Valle Del Cauca;76036;Andalucía;;18,136;14,058;4,078
2005;76;Valle Del Cauca;76041;Ansermanuevo;;20,692;11,712;8,980
2005;76;Valle Del Cauca;76054;Argelia;;6,693;3,088;3,605
2005;76;Valle Del Cauca;76100;Bolívar;;15,360;3,726;11,634
2005;76;Valle Del Cauca;76109;Buenaventura;;328,794;292,947;35,847
2005;76;Valle Del Cauca;76111;Guadalajara de Buga;;116,893;99,893;17,000
2005;76;Valle Del Cauca;76113;Bugalagrande;;21,601;11,500;10,101
2005;76;Valle Del Cauca;76122;Caicedonia;;30,947;24,140;6,807
2005;76;Valle Del Cauca;76126;Calima;;15,497;9,171;6,326
2005;76;Valle Del Cauca;76130;Candelaria;;70,296;19,620;50,676
2005;76;Valle Del Cauca;76147;Cartago;;124,831;122,001;2,830
2005;76;Valle Del Cauca;76233;Dagua;;35,270;8,307;26,963
2005;76;Valle Del Cauca;76243;El Águila;;10,689;2,471;8,218
2005;76;Valle Del Cauca;76246;El Cairo;;9,356;2,912;6,444
2005;76;Valle Del Cauca;76248;El Cerrito;;54,598;33,302;21,296
2005;76;Valle Del Cauca;76250;El Dovio;;9,548;5,396;4,152
2005;76;Valle Del Cauca;76275;Florida;;56,008;41,057;14,951
2005;76;Valle Del Cauca;76306;Ginebra;;19,268;8,000;11,268
2005;76;Valle Del Cauca;76318;Guacarí;;31,802;18,701;13,101
2005;76;Valle Del Cauca;76364;Jamundí;;96,993;65,758;31,235
2005;76;Valle Del Cauca;76377;La Cumbre;;11,122;2,290;8,832
2005;76;Valle Del Cauca;76400;La Unión;;31,798;24,302;7,496
2005;76;Valle Del Cauca;76403;La Victoria;;14,134;9,550;4,584
2005;76;Valle Del Cauca;76497;Obando;;14,380;9,757;4,623
2005;76;Valle Del Cauca;76520;Palmira;;284,470;228,122;56,348
2005;76;Valle Del Cauca;76563;Pradera;;48,843;42,246;6,597
2005;76;Valle Del Cauca;76606;Restrepo;;15,805;8,532;7,273
2005;76;Valle Del Cauca;76616;Riofrío;;17,376;5,451;11,925
2005;76;Valle Del Cauca;76622;Roldanillo;;34,698;24,155;10,543
2005;76;Valle Del Cauca;76670;San Pedro;;15,784;5,982;9,802
2005;76;Valle Del Cauca;76736;Sevilla;;47,872;35,061;12,811
2005;76;Valle Del Cauca;76823;Toro;;15,913;9,487;6,426
2005;76;Valle Del Cauca;76828;Trujillo;;18,667;7,466;11,201
2005;76;Valle Del Cauca;76834;Tuluá;;187,275;160,922;26,353
2005;76;Valle Del Cauca;76845;Ulloa;;5,745;2,658;3,087
2005;76;Valle Del Cauca;76863;Versalles;;8,270;4,055;4,215
2005;76;Valle Del Cauca;76869;Vijes;;9,787;5,857;3,930
2005;76;Valle Del Cauca;76890;Yotoco;;15,563;7,557;8,006
2005;76;Valle Del Cauca;76892;Yumbo;;92,192;80,927;11,265
2005;76;Valle Del Cauca;76895;Zarzal;;40,983;28,799;12,184
2005;81;Arauca;81001;Arauca;;75,557;62,634;12,923
2005;81;Arauca;81065;Arauquita;;36,745;15,078;21,667
2005;81;Arauca;81220;Cravo Norte;;3,661;2,391;1,270
2005;81;Arauca;81300;Fortul;;21,851;10,009;11,842
2005;81;Arauca;81591;Puerto Rondón;;3,962;2,655;1,307
2005;81;Arauca;81736;Saravena;;42,766;28,544;14,222
2005;81;Arauca;81794;Tame;;47,576;19,134;28,442
2005;85;Casanare;85001;Yopal;;106,822;90,218;16,604
2005;85;Casanare;85010;Aguazul;;28,327;20,411;7,916
2005;85;Casanare;85015;Chameza;;1,820;1,159;661
2005;85;Casanare;85125;Hato Corozal;;10,091;3,613;6,478
2005;85;Casanare;85136;La Salina;;1,310;514;796
2005;85;Casanare;85139;Maní;;11,177;7,078;4,099
2005;85;Casanare;85162;Monterrey;;12,751;10,218;2,533
2005;85;Casanare;85225;Nunchía;;8,420;1,837;6,583
2005;85;Casanare;85230;Orocué;;7,717;4,109;3,608
2005;85;Casanare;85250;Paz de Ariporo;;27,146;16,480;10,666
2005;85;Casanare;85263;Pore;;7,968;3,685;4,283
2005;85;Casanare;85279;Recetor;;2,608;833;1,775
2005;85;Casanare;85300;Sabanalarga;;3,434;1,546;1,888
2005;85;Casanare;85315;Sácama;;1,706;1,043;663
2005;85;Casanare;85325;San Luis de Palenque;;7,415;1,856;5,559
2005;85;Casanare;85400;Támara;;7,118;2,022;5,096
2005;85;Casanare;85410;Tauramena;;16,239;10,153;6,086
2005;85;Casanare;85430;Trinidad;;11,478;6,133;5,345
2005;85;Casanare;85440;Villanueva;;21,806;18,044;3,762
2005;86;Putumayo;86001;Mocoa;;35,755;25,751;10,004
2005;86;Putumayo;86219;Colón;;5,166;2,935;2,231
2005;86;Putumayo;86320;Orito;;43,654;17,207;26,447
2005;86;Putumayo;86568;Puerto Asís;;55,759;27,609;28,150
2005;86;Putumayo;86569;Puerto Caicedo;;14,206;4,144;10,062
2005;86;Putumayo;86571;Puerto Guzmán;;22,679;3,706;18,973
2005;86;Putumayo;86573;Leguízamo;;16,044;7,108;8,936
2005;86;Putumayo;86749;Sibundoy;;13,270;9,148;4,122
2005;86;Putumayo;86755;San Francisco;;6,808;3,713;3,095
2005;86;Putumayo;86757;San Miguel;;21,838;4,752;17,086
2005;86;Putumayo;86760;Santiago;;9,209;3,133;6,076
2005;86;Putumayo;86865;Valle del Guamuez;;44,959;17,341;27,618
2005;86;Putumayo;86885;Villagarzón;;20,785;9,069;11,716
2005;88;Archipiélago De San Andrés;88001;San Andrés;;65,627;48,421;17,206
2005;88;Archipiélago De San Andrés;88564;Providencia;;4,927;2,052;2,875
2005;91;Amazonas;91001;Leticia;CM;37,832;23,811;14,021
2005;91;Amazonas;91263;El Encanto;CD;4,376;0;4,376
2005;91;Amazonas;91405;La Chorrera;CD;3,337;0;3,337
2005;91;Amazonas;91407;La Pedrera;CD;3,711;0;3,711
2005;91;Amazonas;91430;La Victoria;CD;979;0;979
2005;91;Amazonas;91460;Miriti - Paraná;CD;1,643;0;1,643
2005;91;Amazonas;91530;Puerto Alegría;CD;1,277;0;1,277
2005;91;Amazonas;91536;Puerto Arica;CD;1,440;0;1,440
2005;91;Amazonas;91540;Puerto Nariño;CM;6,983;1,848;5,135
2005;91;Amazonas;91669;Puerto Santander;CD;2,373;0;2,373
2005;91;Amazonas;91798;Tarapacá;CD;3,775;0;3,775
2005;94;Guainía;94001;Inírida;CM;17,866;10,793;7,073
2005;94;Guainía;94343;Barranco Minas;CD;4,384;0;4,384
2005;94;Guainía;94663;Mapiripana;CD;3,072;0;3,072
2005;94;Guainía;94883;San Felipe;CD;1,362;0;1,362
2005;94;Guainía;94884;Puerto Colombia;CD;3,753;0;3,753
2005;94;Guainía;94885;La Guadalupe;CD;225;0;225
2005;94;Guainía;94886;Cacahual;CD;1,592;0;1,592
2005;94;Guainía;94887;Pana Pana;CD;2,224;0;2,224
2005;94;Guainía;94888;Morichal;CD;752;0;752
2005;95;Guaviare;95001;San José del Guaviare;CM;53,994;34,863;19,131
2005;95;Guaviare;95015;Calamar;CM;11,183;4,806;6,377
2005;95;Guaviare;95025;El Retorno;CM;19,063;7,348;11,715
2005;95;Guaviare;95200;Miraflores;CM;11,311;2,772;8,539
2005;97;Vaupés;97001;Mitú;CM;28,382;13,066;15,316
2005;97;Vaupés;97161;Caruru;CM;3,242;635;2,607
2005;97;Vaupés;97511;Pacoa;CD;4,459;0;4,459
2005;97;Vaupés;97666;Taraira;CM;1,048;175;873
2005;97;Vaupés;97777;Papunaua;CD;879;0;879
2005;97;Vaupés;97889;Yavaraté;CD;1,269;0;1,269
2005;99;Vichada;99001;Puerto Carreño;;13,288;10,032;3,256
2005;99;Vichada;99524;La Primavera;;10,616;4,829;5,787
2005;99;Vichada;99624;Santa Rosalía;;3,250;1,862;1,388
2005;99;Vichada;99773;Cumaribo;;28,718;4,312;24,406
2018;;Antioquia;5001;Medellín;;2372330;;
2018;;Antioquia;5002;Abejorral;;17599;;
2018;;Antioquia;5004;Abriaquí;;2159;;
2018;;Antioquia;5021;Alejandría;;3839;;
2018;;Antioquia;5030;Amagá;;26821;;
2018;;Antioquia;5031;Amalfi;;20265;;
2018;;Antioquia;5034;Andes;;38144;;
2018;;Antioquia;5036;Angelópolis;;5027;;
2018;;Antioquia;5038;Angostura;;10500;;
2018;;Antioquia;5040;Anorí;;14502;;
2018;;Antioquia;5042;Santafé de Antioquia;;23216;;
2018;;Antioquia;5044;Anza;;6388;;
2018;;Antioquia;5045;Apartadó;;113469;;
2018;;Antioquia;5051;Arboletes;;26289;;
2018;;Antioquia;5055;Argelia;;6752;;
2018;;Antioquia;5059;Armenia;;3819;;
2018;;Antioquia;5079;Barbosa;;44757;;
2018;;Antioquia;5086;Belmira;;5349;;
2018;;Antioquia;5088;Bello;;481901;;
2018;;Antioquia;5091;Betania;;8589;;
2018;;Antioquia;5093;Betulia;;15097;;
2018;;Antioquia;5101;Ciudad Bolívar;;23361;;
2018;;Antioquia;5107;Briceño;;5946;;
2018;;Antioquia;5113;Buriticá;;7409;;
2018;;Antioquia;5120;Cáceres;;26460;;
2018;;Antioquia;5125;Caicedo;;7018;;
2018;;Antioquia;5129;Caldas;;76260;;
2018;;Antioquia;5134;Campamento;;7432;;
2018;;Antioquia;5138;Cañasgordas;;13595;;
2018;;Antioquia;5142;Caracolí;;3967;;
2018;;Antioquia;5145;Caramanta;;4269;;
2018;;Antioquia;5147;Carepa;;45936;;
2018;;Antioquia;5148;El Carmen de Viboral;;53949;;
2018;;Antioquia;5150;Carolina;;3343;;
2018;;Antioquia;5154;Caucasia;;84717;;
2018;;Antioquia;5172;Chigorodó;;55564;;
2018;;Antioquia;5190;Cisneros;;8910;;
2018;;Antioquia;5197;Cocorná;;14743;;
2018;;Antioquia;5206;Concepción;;3936;;
2018;;Antioquia;5209;Concordia;;16095;;
2018;;Antioquia;5212;Copacabana;;76479;;
2018;;Antioquia;5234;Dabeiba;;22717;;
2018;;Antioquia;5237;Don Matías;;14208;;
2018;;Antioquia;5240;Ebéjico;;10338;;
2018;;Antioquia;5250;El Bagre;;47642;;
2018;;Antioquia;5264;Entrerrios;;8820;;
2018;;Antioquia;5266;Envigado;;212437;;
2018;;Antioquia;5282;Fredonia;;18790;;
2018;;Antioquia;5284;Frontino;;20156;;
2018;;Antioquia;5306;Giraldo;;5057;;
2018;;Antioquia;5308;Girardota;;49045;;
2018;;Antioquia;5310;Gómez Plata;;8235;;
2018;;Antioquia;5313;Granada;;9204;;
2018;;Antioquia;5315;Guadalupe;;5452;;
2018;;Antioquia;5318;Guarne;;42500;;
2018;;Antioquia;5321;Guatapé;;7038;;
2018;;Antioquia;5347;Heliconia;;4709;;
2018;;Antioquia;5353;Hispania;;4950;;
2018;;Antioquia;5360;Itagui;;263332;;
2018;;Antioquia;5361;Ituango;;23784;;
2018;;Antioquia;5364;Jardín;;13541;;
2018;;Antioquia;5368;Jericó;;11257;;
2018;;Antioquia;5376;La Ceja;;59386;;
2018;;Antioquia;5380;La Estrella;;67881;;
2018;;Antioquia;5390;La Pintada;;7974;;
2018;;Antioquia;5400;La Unión;;20769;;
2018;;Antioquia;5411;Liborina;;7928;;
2018;;Antioquia;5425;Maceo;;7297;;
2018;;Antioquia;5440;Marinilla;;55230;;
2018;;Antioquia;5467;Montebello;;5881;;
2018;;Antioquia;5475;Murindó;;4642;;
2018;;Antioquia;5480;Mutatá;;12607;;
2018;;Antioquia;5483;Nariño;;8603;;
2018;;Antioquia;5490;Necoclí;;38420;;
2018;;Antioquia;5495;Nechí;;24066;;
2018;;Antioquia;5501;Olaya;;2719;;
2018;;Antioquia;5541;Peñol;;18010;;
2018;;Antioquia;5543;Peque;;7155;;
2018;;Antioquia;5576;Pueblorrico;;7202;;
2018;;Antioquia;5579;Puerto Berrío;;36801;;
2018;;Antioquia;5585;Puerto Nare;;12161;;
2018;;Antioquia;5591;Puerto Triunfo;;17231;;
2018;;Antioquia;5604;Remedios;;22530;;
2018;;Antioquia;5607;Retiro;;20700;;
2018;;Antioquia;5615;Rionegro;;116400;;
2018;;Antioquia;5628;Sabanalarga;;7833;;
2018;;Antioquia;5631;Sabaneta;;81797;;
2018;;Antioquia;5642;Salgar;;15782;;
2018;;Antioquia;5647;San Andrés de Cuerquía;;6295;;
2018;;Antioquia;5649;San Carlos;;14480;;
2018;;Antioquia;5652;San Francisco;;5365;;
2018;;Antioquia;5656;San Jerónimo;;13158;;
2018;;Antioquia;5658;San José de La Montaña;;2952;;
2018;;Antioquia;5659;San Juan de Urabá;;19992;;
2018;;Antioquia;5660;San Luis;;11120;;
2018;;Antioquia;5664;San Pedro;;17119;;
2018;;Antioquia;5665;San Pedro de Uraba;;30527;;
2018;;Antioquia;5667;San Rafael;;12578;;
2018;;Antioquia;5670;San Roque;;17792;;
2018;;Antioquia;5674;San Vicente;;18051;;
2018;;Antioquia;5679;Santa Bárbara;;22030;;
2018;;Antioquia;5686;Santa Rosa de Osos;;31067;;
2018;;Antioquia;5690;Santo Domingo;;9786;;
2018;;Antioquia;5697;El Santuario;;30311;;
2018;;Antioquia;5736;Segovia;;33690;;
2018;;Antioquia;5756;Sonson;;31861;;
2018;;Antioquia;5761;Sopetrán;;13748;;
2018;;Antioquia;5789;Támesis;;15012;;
2018;;Antioquia;5790;Tarazá;;22826;;
2018;;Antioquia;5792;Tarso;;5663;;
2018;;Antioquia;5809;Titiribí;;8316;;
2018;;Antioquia;5819;Toledo;;4930;;
2018;;Antioquia;5837;Turbo;;114434;;
2018;;Antioquia;5842;Uramita;;6523;;
2018;;Antioquia;5847;Urrao;;29004;;
2018;;Antioquia;5854;Valdivia;;11511;;
2018;;Antioquia;5856;Valparaíso;;5431;;
2018;;Antioquia;5858;Vegachí;;11134;;
2018;;Antioquia;5861;Venecia;;10280;;
2018;;Antioquia;5873;Vigía del Fuerte;;8139;;
2018;;Antioquia;5885;Yalí;;6234;;
2018;;Antioquia;5887;Yarumal;;36337;;
2018;;Antioquia;5890;Yolombó;;19010;;
2018;;Antioquia;5893;Yondó;;17597;;
2018;;Antioquia;5895;Zaragoza;;24067;;
2018;;Atlántico;8001;Barranquilla;;1120103;;
2018;;Atlántico;8078;Baranoa;;61527;;
2018;;Atlántico;8137;Campo de La Cruz;;22810;;
2018;;Atlántico;8141;Candelaria;;15631;;
2018;;Atlántico;8296;Galapa;;55123;;
2018;;Atlántico;8372;Juan de Acosta;;18828;;
2018;;Atlántico;8421;Luruaco;;27647;;
2018;;Atlántico;8433;Malambo;;119920;;
2018;;Atlántico;8436;Manatí;;19233;;
2018;;Atlántico;8520;Palmar de Varela;;27098;;
2018;;Atlántico;8549;Piojó;;5636;;
2018;;Atlántico;8558;Polonuevo;;16222;;
2018;;Atlántico;8560;Ponedera;;23420;;
2018;;Atlántico;8573;Puerto Colombia;;47899;;
2018;;Atlántico;8606;Repelón;;25467;;
2018;;Atlántico;8634;Sabanagrande;;32026;;
2018;;Atlántico;8638;Sabanalarga;;92480;;
2018;;Atlántico;8675;Santa Lucía;;12650;;
2018;;Atlántico;8685;Santo Tomás;;28693;;
2018;;Atlántico;8758;Soledad;;535984;;
2018;;Atlántico;8770;Suan;;11607;;
2018;;Atlántico;8832;Tubará;;12718;;
2018;;Atlántico;8849;Usiacurí;;9543;;
2018;;Bogotá, D.C.;11001;Bogotá, D.C.;;7181469;;
2018;;Bolívar;13001;Cartagena;;887946;;
2018;;Bolívar;13006;Achí;;18879;;
2018;;Bolívar;13030;Altos del Rosario;;9009;;
2018;;Bolívar;13042;Arenal;;7169;;
2018;;Bolívar;13052;Arjona;;67118;;
2018;;Bolívar;13062;Arroyohondo;;8058;;
2018;;Bolívar;13074;Barranco de Loba;;14435;;
2018;;Bolívar;13140;Calamar;;22202;;
2018;;Bolívar;13160;Cantagallo;;6874;;
2018;;Bolívar;13188;Cicuco;;13120;;
2018;;Bolívar;13212;Córdoba;;15012;;
2018;;Bolívar;13222;Clemencia;;13821;;
2018;;Bolívar;13244;El Carmen de Bolívar;;67461;;
2018;;Bolívar;13248;El Guamo;;7861;;
2018;;Bolívar;13268;El Peñón;;7234;;
2018;;Bolívar;13300;Hatillo de Loba;;11770;;
2018;;Bolívar;13430;Magangué;;128003;;
2018;;Bolívar;13433;Mahates;;26075;;
2018;;Bolívar;13440;Margarita;;9720;;
2018;;Bolívar;13442;María La Baja;;45324;;
2018;;Bolívar;13458;Montecristo;;13470;;
2018;;Bolívar;13468;Mompós;;43217;;
2018;;Bolívar;13473;Morales;;18678;;
2018;;Bolívar;13490;Norosí;;7899;;
2018;;Bolívar;13549;Pinillos;;23349;;
2018;;Bolívar;13580;Regidor;;5335;;
2018;;Bolívar;13600;Río Viejo ;;8125;;
2018;;Bolívar;13620;San Cristóbal;;7454;;
2018;;Bolívar;13647;San Estanislao;;16518;;
2018;;Bolívar;13650;San Fernando;;9776;;
2018;;Bolívar;13654;San Jacinto;;23576;;
2018;;Bolívar;13655;San Jacinto del Cauca;;8079;;
2018;;Bolívar;13657;San Juan Nepomuceno;;35438;;
2018;;Bolívar;13667;San Martín de Loba;;14504;;
2018;;Bolívar;13670;San Pablo;;24669;;
2018;;Bolívar;13673;Santa Catalina;;14039;;
2018;;Bolívar;13683;Santa Rosa;;18375;;
2018;;Bolívar;13688;Santa Rosa del Sur;;27825;;
2018;;Bolívar;13744;Simití;;15353;;
2018;;Bolívar;13760;Soplaviento;;9187;;
2018;;Bolívar;13780;Talaigua Nuevo;;12845;;
2018;;Bolívar;13810;Tiquisio;;17939;;
2018;;Bolívar;13836;Turbaco;;98667;;
2018;;Bolívar;13838;Turbaná;;15550;;
2018;;Bolívar;13873;Villanueva;;21135;;
2018;;Bolívar;13894;Zambrano;;11367;;
