pais_iso3;classification;category;id_mall;name;lat;lng;rating;address;id_comuna;id_region;desc1;desc2;desc3;symbol;color;size
CHL;Contraloria (CGR);Edificaciones publicas;;el proyecto consiste en la construcci?n de la ii etapa del centro cultural de buin, la que considera la habilitaci?n del teatro con platea baja y platea alta, tambi?n considera la construcci?n de taller de folclore, recintos administrativos y equipos.;-33.7311932;-70.742591;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Areas verdes;;sustituci?n de luminarias de alumbrado p?blico que ya han cumplido su vida ?til o luminarias ineficientes por luminarias de ?ltima tecnolog?a, que cumplan con los est?ndares requeridos por la municipalidad y con los criterios de eficiencia energ?tica que actualmente se encuentra impulsando el gobierno de chile.;-33.7316;-70.7424;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Educacion y cultura;;construccion sala cuna y jard?n infantil las araucarias?, comuna de buin regi?n metropolitana de santiago.;-33.74052;-70.680008;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Salud y sanidad;;el servicio de salud metropolitano sur en atenci?n al plan de fortalecimiento de la atenci?n primaria de salud llevar? a cabo el emplazamiento del proyecto de construcci?n cecosf linderos, comuna de buin, c?digo bip 30443773-0.?;-33.74944189;-70.73538512;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Educacion y cultura;;se solicita contratar dise?o de especialidades y ejecucion de obras maipo, buin;-33.72629386;-70.76910853;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Educacion y cultura;;construccion sala cuna y jard?n infantil ribera sur?, comuna de buin, region metropolitana.;-33.713971;-70.743256;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Educacion y cultura;;la intervenci?n propuesta por el presente proyecto considera la ampliaci?n de salas de clases y la instalaci?n y equipamiento de servicios sanitarios que sirvan a los alumnos de la escuela los rosales del bajo, de tal forma de asegurar que la infraestructura mantenga condiciones ?ptimas para el cumplimiento de su funci?n educativa. el detalle del servicio requerido se se?ala en las especificaciones t?cnicas eett de la presente licitaci?n.;-33.72126104;-70.74127793;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Educacion y cultura;;la intervenci?n propuesta por el presente proyecto considera el mejoramiento de cubiertas, piso y pavimentos del colegio maipo, de tal forma de asegurar que la infraestructura mantenga condiciones ?ptimas para el cumplimiento de su funci?n educativa. el detalle del servicio requerido se se?ala en las especificaciones t?cnicas eett de la presente licitaci?n.;-33.73424849;-70.77950478;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Educacion y cultura;;mejoramiento y reparaci?n de pavimentos, la reparaci?n de techos, de muros y tabiques, la reparaci?n y reequipamiento de ba?os y camarines, la reparaci?n de la bodega de basura y el pintado de la infraestructura del establecimiento educacional. cabe destacar que lo anterior se indica s?lo como referencia, ya que el proveedor deber? regirse por las especificaciones t?cnicas.;-33.72819447;-70.73270559;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Areas verdes;;la intervenci?n propuesta por el presente proyecto implica el mejoramiento de 246 metros cuadrados de sitio ubicados en la intersecci?n de la avenida manuel rodr?guez, esquina calle san mart?n en la comuna de buin, el cual actualmente se encuentra en desuso y abandono, y cuyos trabajos contribuir?n a la instalaci?n de un container, el cual ya se encuentra adquirido por el municipio.  las obras incluyen la limpieza y el despeje del terreno, cierros provisorios, el trazado y el replanteo del ?rea a intervenir, la nivelaci?n del terreno, excavaciones y movimientos, obras de hormig?n necesaria, la instalaci?n del container y la conexiones de agua potable, alcantarillado y de electricidad necesarias para el funcionamiento posterior del container como oficinas. ;-33.72920276;-70.73660016;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Areas verdes;;la intervenci?n propuesta por el presente proyecto considera el mejoramiento del ?rea verde ubicada en camino el cerrillo?, intersecci?n calle san jorge, la cual se encuentra al interior de la localidad de linderos, perteneciente a la comuna de buin. el objetivo de este proyecto es el mejoramiento del espacio p?blico y propiciar su aprovechamiento como tal por los habitantes de la comunidad de el cerrillo. el detalle del servicio a licitar requerido se se?ala en las especificaciones t?cnicas eett de la presente licitaci?n.;-33.76960267;-70.70336491;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Salud y sanidad;;las presente licitaci?n regir?n para la obra reposici?n con relocalizaci?n de el centro de salud familiar maipo, ubicada en camino buin maipo n? 3198, comuna de buin, regi?n metropolitana. se trata de un establecimiento que recibe p?blico y consta de un piso, destinado a la atenci?n primaria.;-33.7305678;-70.77444816;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Areas verdes;;la obra contempla la construcci?n de una sede social de 67,13 m2, con un sal?n multiuso, una oficina, una bodega, dos ba?os, un ?rea de cocina y dos camarines, para satisfacer las necesidades de la unidad vecinal, y potenciar las actividades comunitarias.  la descripci?n de obras del p?rrafo anterior indica s?lo como referencia, ya que el proveedor deber? regirse por las especificaciones t?cnicas adjuntas en la presente licitaci?n.;-33.73378453;-70.75653434;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Educacion y cultura;;dise?o de especialidades y ejecuci?n de obras de construccion sala cuna y jardin infantil, pastor jos? molina, comuna de buin, regi?n metropolitana de santiago.;-33.75272021;-70.73724926;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;la presente licitaci?n contempla la realizaci?n de obras en las dependencias de la 15? comisar?a de carabineros de buin, con el objetivo de habilitar una sala de televigilancia de la misma. estas modificaciones, sin embargo, no consideran una modificaci?n de la infraestructura principal. para tal efecto el municipio se reserva el derecho de adjudicar a m?s de un oferente, defini?ndolos estos en orden de prelaci?n en relaci?n a la evaluaci?n de los criterios que m?s adelante se identifican.;-33.72889046;-70.74439466;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Educacion y cultura;;la necesidad de la intervenci?n propuesta por el presente proyecto surge a partir de la situaci?n generada por el terremoto del a?o 2010, que hizo colapsar a varias estructuras y construcciones del pa?s. espec?ficamente, la escuela de la localidad de valdivia de paine, ubicada en la comuna de buin, sufri? la p?rdida del gimnasio, por lo que los alumnos de dicho establecimiento han debido realizar hasta la fecha sus actividades de educaci?n f?sica sin una cubierta, por lo que se propone solventar esta p?rdida con una techumbre para una multicancha, la cual requiere urgente intervenci?n para normalizar las actividades deportivas de la escuela. se proyecta para ello la instalaci?n de una cubierta de medidas 29,80 x 19 metros, seg?n lo indicado en planimetr?a, adem?s de considerar la construcci?n de un radier de 254 metros cuadrados. el detalle de la obra requerida se se?ala en las especificaciones t?cnicas eett de la presente licitaci?n.;-33.81035348;-70.85744977;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Educacion y cultura;;dise?o de especialidades y ejecuci?n de obras de construccion sala cuna y jardin infantil- general gualda palma- buin;-33.73831698;-70.76102972;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Habitacional;;la obra contempla la contrataci?n de trabajos constructivos para el programa habitabilidad 2014, dicha licitaci?n considera la compra de materiales y la contrataci?n de mano de obra en forma conjunta, es decir, obra vendida. las reparaciones contemplan a 9 viviendas de la comuna de buin, con un total de 31 soluciones constructivas, las cuales se detallan en archivo adjunto. lo anterior se indica s?lo como referencia, ya que el proveedor deber? regirse por las especificaciones t?cnicas adjuntas en la presente licitaci?n.;-33.7311825;-70.74129242;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Educacion y cultura;;se solicita contratar la construcci?n sala cuna y jard?n infantil mois?s gonzales, para la comuna de buin;-33.72788217;-70.73048472;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Areas verdes;;el proyecto contempla la reconstrucci?n y remodelaci?n de la actual plaza alto jahuel de acuerdo a las especificaciones t?cnicas;-33.73595933;-70.68430781;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Deporte;;la obra contempla la ejecuci?n de la construcci?n de una multicancha en el sector de ribera sur de la comuna de buin.  la descripci?n de obras del p?rrafo anterior indica s?lo como referencia, ya que el proveedor deber? regirse por las especificaciones t?cnicas adjuntas en la presente licitaci?n.;-33.66264364;-70.66377819;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Transporte terrestre;;la obra contempla la ejecuci?n de construcci?n de 55 refugios peatonales en diversos sectores de buin, destinados a la incorporaci?n de paraderos nuevos, acordes a la identidad urbano rural de la comuna de buin.  la descripci?n de obras del p?rrafo anterior indica s?lo como referencia, ya que el proveedor deber? regirse por las especificaciones t?cnicas adjuntas en la presente licitaci?n.;-33.7318885;-70.74190021;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Educacion y cultura;;construccion sala cuna y jard?n infantilla obra?, comuna de buin, region metropolitana de santiago.;-33.71947629;-70.73681474;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Transporte terrestre;;la obra contempla la instalaci?n de 5 (cinco) puntos de control para el paso de veh?culos, ubicados en la ribera del rio maipo, ubicados en los sectores de flor de maipo, calle serrano, la estancilla, los morros y puente maipo, los que consideran para cada punto de control, la instalaci?n de un container acondicionado con ba?o, ducha, cocina y oficina, adem?s de la instalaci?n de luminaria y una barrera met?lica de acceso manual, lo anterior se indica s?lo como referencia, ya que el proveedor deber? regirse por las especificaciones t?cnicas adjuntas en la presente licitaci?n.;-33.7526;-70.8154;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Educacion y cultura;;dise?o de especialidades y ejecuci?n de obras para la construcci?n del jard?n infantil candido gracia, comuna de buin ;-33.73564929;-70.68317051;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Deporte;;la presente licitaci?n contempla el mejoramiento de una multicancha en el sector de villa el campanario, de la comuna de buin.  la descripci?n de obras del p?rrafo anterior indica s?lo como referencia, ya que el proveedor deber? regirse por las especificaciones t?cnicas adjuntas en la presente licitaci?n.;-33.72811193;-70.7756424;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Transporte terrestre;;contempla el arriendo por hora de excavador y de compactador de tambor, junto con el arriendo de cami?n tolva y de cami?n regador, y la provisi?n de material para estabilizado de camino, para la recuperaci?n del camino santa victoria de viluco, seg?n las especificaciones t?cnicas.;-33.81354478;-70.76068372;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Salud y sanidad;;proceder a la contrataci?n de obras para la construcci?n de una base samu en dependencias del hospital san luis de buin y paine, con el fin de dotar al servicio de una mejor respuesta a las emergencias prehospitalarias, en la zona territorial ubicada al sur del r?o maipo. ;-33.73450278;-70.73959351;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;reconstrucci?n 5a compa??a del cuerpo de bomberos de buin;-33.73700099;-70.6827575;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Educacion y cultura;;la intervenci?n propuesta por el presente proyecto implica la ejecuci?n de las obras necesarias para llevar a cabo la conservaci?n de la infraestructura de la escuela b?sica viluco, ubicada en camino paine-lonqu?n n?5721, localidad de viluco, comuna de buin y as?, resguardar la funcionalidad de estas para los fines a los que es destinada la se?alada obra p?blica y para resguardar la vida ?til proyectada para la misma. en concreto, se plantea el mejoramiento y reparaci?n de pavimentos, la reparaci?n de techos, de muros y tabiques, la reparaci?n y reequipamiento de ba?os y camarines, la reparaci?n del patio de servicio y cocina y el mantenimiento y reparaci?n de las instalaciones el?ctricas del establecimiento educacional. ;-33.78191399;-70.79235524;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Educacion y cultura;;la presente licitaci?n contempla la construcci?n de una cancha de patinaje en dependencias del liceo haydee azocar mansilla, de la comuna de buin.  la descripci?n de obras del p?rrafo anterior indica s?lo como referencia, ya que el proveedor deber? regirse por las especificaciones t?cnicas adjuntas en la presente licitaci?n.;-33.72625816;-70.74231863;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Hidraulicas;;construcci?n de red de agua potable para loteo los areneros de buin. la cual deber? ejecutarse de acuerdo a las especificaciones t?cnicas, planos, bases administrativas, anexos, etc. que se adjuntan.;-33.6979135;-70.71115136;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Areas verdes;;contratar una persona natural o jur?dica para la ejecuci?n del proyecto denominado mejoramiento plaza c?vica, v?ctor jara de acuerdo a la normativa vigente y a las especificaciones t?cnicas adjuntas;-33.72557249;-70.7451925;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Transporte terrestre;;la obra contempla la ejecuci?n de construcci?n de 30 refugios peatonales en diversos sectores de buin, destinados a la incorporaci?n de paraderos nuevos, acordes a la identidad urbano rural de la comuna de buin.  la descripci?n de obras del p?rrafo anterior indica s?lo como referencia, ya que el proveedor deber? regirse por las especificaciones t?cnicas adjuntas en la presente licitaci?n.;-33.73199557;-70.74120283;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Transporte terrestre;;la obra contempla la materializaci?n de los trabajos de mejoramiento de la carpeta de rodado del camino monasterio de la esperanza y el esfuerzo en una superficie estimada de 3.500 metros cuadrados. las caracter?sticas de la intervenci?n se se?alan en las especificaciones t?cnicas adjuntas en la presente licitaci?n. ;-33.76416434;-70.72556555;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Deporte;;la presente licitaci?n contempla el mejoramiento de una multicancha en el sector de nuevo buin, de la comuna de buin.  la descripci?n de obras del p?rrafo anterior indica s?lo como referencia, ya que el proveedor deber? regirse por las especificaciones t?cnicas adjuntas en la presente licitaci?n.;-33.71453232;-70.73816657;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Areas verdes;;la presente propuesta p?blica es convocada por la i. municipalidad de buin, la cual consiste en el mejoramiento de la plaza manuel rodr?guez de la comuna de buin.;-33.72925544;-70.73694144;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Areas verdes;;la obra contempla la instalaci?n de un circuito deportivo, el que se compone de cinco m?quinas de ejercicio m?s un letrero de instrucciones. tambi?n se considera implementaci?n de baldosa, pasto, solerillas, plantaci?n de ?rboles, mobiliario urbano bancas y papeleros, traslado de juegos y bancas existentes. la descripci?n de obras del p?rrafo anterior indica s?lo como referencia, ya que el proveedor deber? regirse por las especificaciones t?cnicas adjuntas en la presente licitaci?n.;-33.73624038;-70.68417102;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;la presente licitaci?n contempla la reposici?n del cuartel de la 2da compa??a de bomberos de buin, la cual considera la construcci?n de un edificio de hormig?n armado y alba?iler?a, de 2 niveles, y de 832.63 m2, los recintos considerados son ?rea administrativa, habitabilidad, sala de m?quinas, bodegas, casa del cuartelero y 14 estacionamientos. el terreno de 2.166,98 m2 est? ubicado en calle clemente d?az n? 124 de la comuna de buin, propiedad de bomberos de chile.;-33.73234355;-70.77808052;;;13402;13;;;;;green;8
CHL;Contraloria (CGR);Transporte terrestre;;construcci?n acera camino agr?cola y camino tanguito;-33.63035861;-70.76153888;;;13403;13;;;;;green;8
CHL;Contraloria (CGR);Salud y sanidad;;construcci?n de punto limpio y centro de acopio para la valorizaci?n de rsd inorg?nicos de calera de tango programa santiago recicla;-33.63088572;-70.7611075;;;13403;13;;;;;green;8
CHL;Contraloria (CGR);Areas verdes;;construcci?n luminaria solar valle de tango y los tilos;-33.63035861;-70.76153888;;;13403;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;reposici?n de pavimento plaza c?vica calera de tango;-33.63068919;-70.76065153;;;13403;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;licitacion privada construccion cubierta de multicancha de liceo gregorio morales miranda, hospital, comuna de paine. decreto exento n? 4246 del 14.12.2015 que autoriza llamado a propuesta privada. ;-33.86387449;-70.74849844;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Areas verdes;;construcci?n senda multiprop?sito en rosario vial, pintu?, c?digo bip n?30416724 (decreto n? 0555 del 10.02.2017 que autoriza llamado a propuesta publica);-33.85778882;-70.87864276;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Educacion y cultura;;se requiere contratar dise?o de especialidades y ejecuci?n de obras j. inf las lilas, chada, paine;-33.90001221;-70.66131592;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;decreto n? 4922 / 27.12.2047 que autoriza llamado licitaci?n publica retiro y reposici?n cubiertas en establecimiento educacional javier eyzaguirre de chada?. s/solicitud de compra n? 62628 / 29.12.2017 (secpla). ;-33.90027046;-70.66070974;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;licitacion privada mejoramiento veredas av. baquedano, entre presidente prieto y miguel campino? (decreto n? 3857 del 19.10.2016 que autoriza licitacion privada);-33.81474523;-70.74285861;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;licitacion publica reposici?n veredas oriente santa mar?a entre 18 de septiembre y 4 norte, comuna de paine, c?digo bip n? 40001097? (decreto n? 0425 del 25.01.2019 que autoriza llamado a propuesta publica);-33.80949791;-70.74088293;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;licitacion publica construcci?n de luminarias avenida la romana, chada (decreto n? 4634 del 04.12.2017 que autoriza llamado a propuesta publica);-33.90132125;-70.65834403;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;licitacion publica mejoramiento de aceras en avda. o?higgins, paine codigo bip n?30277072? (decreto n? 3763 del 05.09.2018 que autoriza llamado a propuesta publica);-33.80630516;-70.7365669;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;licitacion publica construcci?n vereda e iluminacion en avenida miguel letelier, pintue? codigo bip n? 30353625 (decreto n? 4663 del 19.11.2018 que autoriza llamado a propuesta publica);-33.87748134;-70.88565773;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;licitacion publica construccion obras de confianza proyecto los ni?os del bosque de perelin (decreto n? 0040 del 11.01.2016 que autoriza llamado a propuesta publica);-33.80476543;-70.73329031;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;decreto n? 3405/30.08.2017, que autoriza llamado propuesta publica mejoramiento fachada de acceso centro educacional enrique bernstein, comuna de paine . s/solicitud de compra n? 62604/31.08.2017 (secpla).;-33.81030225;-70.73675661;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Hidraulicas;;licitacion publica construcci?n de red de agua potable, camino los pajaritos, paine? c?digo bip 30441226-0.? (decreto n? 5136 del 10.11.2018 que autoriza segundo llamado a propuesta publica);-33.77479706;-70.66392364;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;decreto n?433 del 31.01.2017 que autoriza llamado propuesta publica reposici?n cubierta establecimiento educacional municipalizado escuela alemania . s/solicitud de compra n?6005 del 02.01.2017 (secpla);-33.81174412;-70.74218988;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;licitaci?n publica construcci?n de veredas calles y pasajes de villa la salud, comuna de paine?. codigo bip 40001116. (decreto n?712/07.02.2019 que autoriza llamado a propuesta publica).;-33.86678563;-70.74858477;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Areas verdes;;licitacion publica construccion iluminacion avda. padre hurtado localidad de chada, paine c?digo bip n? 40001107-0 (decreto n? 4448 del 31.10.2018 que autoriza llamado a propuesta publica);-33.90202054;-70.65299912;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Transporte terrestre;;el proyecto contempla la construcci?n de un puente de longitud de 120 m con sus respectivos accesos, emplazado sobre el r?o angostura.;-33.8307718;-70.82162568;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Areas verdes;;licitacion publica construcci?n iluminaci?n av. padre hurtado?, c?digo bip 30478248 (decreto n? 3804 del 05.09.2018 que autoriza llamado a propuesta publica);-33.76356841;-70.66478883;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;licitacion publica construcci?n centro turistico parque pintue? codigo bip n? 40001137-0 (decreto n? 4664 del 19.11.2018 que autoriza llamado a propuesta publica);-33.87801195;-70.88598743;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Areas verdes;;licitacion publica parque altos de cantillana? (decreto n? 0485 del 30.01.2018 que autoriza llamado a propuesta publica);-33.80379222;-70.73285043;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;licitacion publica reposici?n de veredas en av. o?higgins entre 4 norte y 18 de septiembre?, c?digo bip 30354324. (decreto n? 2310 del 16.05.2018 que autoriza llamado a propuesta publica);-33.80982753;-70.73662591;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Areas verdes;;licitacion publica construcci?n iluminaci?n baquedano oriente desde el n?1128 hasta padre mateo, paine? (decreto n? 4548 del 08.11.2018 que autoriza llamado a propuesta publica);-33.81917927;-70.74396393;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;construcci?n senda multiprop?sito avenida miguel letelier de pintue? (decreto n? 1233 del 23.03.2018 que autoriza llamado a propuesta publica);-33.8756133;-70.88210464;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;licitacion pubica construcci?n iluminacion sector el manzano?, c?digo bip 30478188. (decreto n? 2313 del 16.05.2018 que autoriza llamado a propuesta publica) ;-33.85446847;-70.83321687;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Habitacional;;licitacion publica construcci?n y urbanizaci?n villorrio alberto echegaray? (decreto n? 4498 del 06.11.2018 que autoriza llamado a propuesta publica);-33.80320469;-70.72993506;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;licitacion publica construccion de veredas entre santa marta y el escorial, huelquen, paine , c?digo bip n? 40001120-0 (decreto n? 4549 del 08.11.2018 que autoriza llamado a propuesta publica);-33.85948231;-70.63618002;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;licitacion publica mejoramiento veredas av. baquedano, oriente entre campino y padre mateo, paine? (decreto n? 4633 del 04.12.2017 que autoriza llamado a propuesta publica);-33.81600503;-70.74356318;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Hidraulicas;;licitacion privada construcci?n de red y empalmes de agua potable, sector san miguel, paine? (decreto n? 2974 del 29.06.2018 que autoriza llamado a propuesta privada);-33.8096756;-70.69844197;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;construcci?n de multicancha villa el bosque, paine codigo bip n?40004173?. (decreto n? 4662 del 19.11.2018 que autoriza segundo llamado a licitacion);-33.80409716;-70.73592607;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Areas verdes;;licitacion publica nueva sede uni?n comunal del adulto mayor, comuna paine? (decreto n? 2549 del 24.06.2016 que autoriza llamado a propuesta publica);-33.81029762;-70.73656427;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;licitacion privada construcci?n de pasarelas peatonales en aguila sur, comuna de paine?, c?digo idi 30136120. (decreto n? 3816 del 17.10.2016 que autoriza llamado a licitacion privada);-33.90896133;-70.74614882;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;decreto n?554/07.02.2018, que autoriza llamado a propuesta publica construccion de veredas e iluminacion calle doctor dagnino, comuna de paine?. s/sol. compra n?64554/09.02.2018 (secpla);-33.80941746;-70.74084878;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;decreto n?3272/25.07.2018, que autoriza llamado propuesta publica construcci?n senda multiproposito e iluminaci?n ?guila norte, comuna de paine. c?digo bip 30475062. sol. compra n?66208/25.07.2018 (secpla);-33.87112054;-70.75450039;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Areas verdes;;licitacion publica construcci?n se?ales verticales en diversas localidades de paine (decreto n? 3678 del 04.10.2016 que autoriza tercer llamado a licitacion);-33.80799113;-70.74220061;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Areas verdes;;licitacion publica reparaci?n acera norte av. 18 de septiembre entre del villar y alegre, paine?, c?digo bip 30416731, 2? llamado (decreto n? 2894 del 29.07.2016 que autoriza segundo llamado a propuesta publica);-33.80770405;-70.74180601;;;13404;13;;;;;green;8
CHL;Contraloria (CGR);Transporte terrestre;;el proyecto contempla la construcci?n de dos puentes . el puente quilamuta cuya longitud es 115 m y el puente los lagartos cuya longitud es 85 m ambas estructuras con un ancho de calzada de 10m y pasillos de 1,20m.;-33.911603;-71.525591;;;13501;13;;;;;green;8
CHL;Contraloria (CGR);Educacion y cultura;;dise?o de especialidades y ejecuci?n de obras para la construcci?n de jard?n infantil francia comuna de melipilla;-33.67320246;-71.17637511;;;13501;13;;;;;green;8
CHL;Contraloria (CGR);Educacion y cultura;;dise?o de especialidades y ejecuci?n de obras de construccion sala cuna y jardin infantil, carlos aviles, comuna de melipilla, region metropolitana de santiago.;-33.68226459;-71.22956336;;;13501;13;;;;;green;8
CHL;Contraloria (CGR);Deporte;;mejoramiento multicanchas comuna de melipilla, que contempla 10 obras en diversos sectores de la comuna;-33.68203247;-71.23013735;;;13501;13;;;;;green;8
CHL;Contraloria (CGR);Deporte;;mejoramiento radier, fachada y accesos peatonales gimnasio pomaire, comuna de melipilla;-33.65029287;-71.1493063;;;13501;13;;;;;green;8
CHL;Contraloria (CGR);Educacion y cultura;;contratar servicios de reparacion jardines infantil alternativos sector 2 : ? los reyecitos, comuna melipilla, c?d.: 13.5.01.007 ? centro menesiano, comuna melipilla, c?d.: 13.5.01.063 ? duendecitos, comuna curacavi, c?d.: 13.5.03.001 ? las campanitas, comuna talagante, c?d. : 13.6.01.003 ;-33.6579911;-71.1504221;;;13501;13;;;;;green;8
CHL;Contraloria (CGR);Salud y sanidad;;construccion cesfam florencia comuna de melipilla, c?digo bip 30249972-0 ;-33.68234048;-71.23433769;;;13501;13;;;;;green;8
CHL;Contraloria (CGR);Areas verdes;;mejoramiento de veredas e instalaci?n de luminarias plazoleta av. padre demetrio bravo barrio 1;-33.67970676;-71.20721519;;;13501;13;;;;;green;8
CHL;Contraloria (CGR);Salud y sanidad;;la ampliaci?n, acondicionamiento, y habitabilidad de la sede comunitaria dr. francisco boris soler, de acuerdo a especificaciones t?cnicas.;-33.7013;-71.2178;;;13501;13;;;;;green;8
CHL;Contraloria (CGR);Salud y sanidad;;construcci?n cesfam florencia, comuna melipilla, c?digo bip n? 30249972-0;-33.68232709;-71.23441815;;;13501;13;;;;;green;8
CHL;Contraloria (CGR);Edificaciones publicas;;mejoramiento integral plaza pomaire? comuna de melipilla;-33.68298666;-71.2201589;;;13501;13;;;;;green;8
CHL;Contraloria (CGR);Educacion y cultura;;dise?o de especialidades y ejecuci?n de obras para la construcci?n del jard?n infantil luis emilio recabarren, melipilla;-33.67601494;-71.23582363;;;13501;13;;;;;green;8
CHL;Contraloria (CGR);Hidraulicas;;extension agua potable pabell?n comuna de melipilla;-33.74427215;-71.19348764;;;13501;13;;;;;green;8
CHL;Contraloria (CGR);Areas verdes;;construcci?n sede social sector villa la cruz pomaire;-33.65389648;-71.15378827;;;13501;13;;;;;green;8
CHL;Contraloria (CGR);Areas verdes;;adquisici?n e instalaci?n mobiliario plaza los cardenales, comuna de melipilla  presupuesto disponible: 11.961.813 plazo de ejecuci?n: 90 d?as. reposici?n de sistema de iluminaci?n y mobiliario parque municipal hector pino, comuna de melipilla presupuesto disponible: 59.571.846 plazo de ejecuci?n: 150 d?as.;-33.69721726;-71.2155354;;;13501;13;;;;;green;8
CHL;Contraloria (CGR);Areas verdes;;el suministro, construcci?n e instalaci?n de sem?foros de la intersecci?n de la av. vicu?a mackenna con calle san mart?n,;-33.68136288;-71.19829416;;;13501;13;;;;;green;8
CHL;Contraloria (CGR);Transporte terrestre;;trabajos de reparaci?n y mantenci?n de los baches existentes en la comuna de melipilla.;-33.68811206;-71.21708035;;;13501;13;;;;;green;8
