pais;pais_iso3;id_region;nombre_region;abreviatura_region;id_provincia;nombre_provincia;id_comuna;nombre_comuna
Peru;PER;12;JUNIN;;2;CONCEPCION;15;SANTA ROSA DE OCOPA
Peru;PER;12;JUNIN;;3;CHANCHAMAYO;1;CHANCHAMAYO
Peru;PER;12;JUNIN;;3;CHANCHAMAYO;2;PERENE
Peru;PER;12;JUNIN;;3;CHANCHAMAYO;3;PICHANAQUI
Peru;PER;12;JUNIN;;3;CHANCHAMAYO;4;SAN LUIS DE SHUARO
Peru;PER;12;JUNIN;;3;CHANCHAMAYO;5;SAN RAMON
Peru;PER;12;JUNIN;;3;CHANCHAMAYO;6;VITOC
Peru;PER;12;JUNIN;;4;JAUJA;1;JAUJA
Peru;PER;12;JUNIN;;4;JAUJA;2;ACOLLA
Peru;PER;12;JUNIN;;4;JAUJA;3;APATA
Peru;PER;12;JUNIN;;4;JAUJA;4;ATAURA
Peru;PER;12;JUNIN;;4;JAUJA;5;CANCHAYLLO
Peru;PER;12;JUNIN;;4;JAUJA;6;CURICACA
Peru;PER;12;JUNIN;;4;JAUJA;7;EL MANTARO
Peru;PER;12;JUNIN;;4;JAUJA;8;HUAMALI
Peru;PER;12;JUNIN;;4;JAUJA;9;HUARIPAMPA
Peru;PER;12;JUNIN;;4;JAUJA;10;HUERTAS
Peru;PER;12;JUNIN;;4;JAUJA;11;JANJAILLO
Peru;PER;12;JUNIN;;4;JAUJA;12;JULCAN
Peru;PER;12;JUNIN;;4;JAUJA;13;LEONOR ORDOÑEZ
Peru;PER;12;JUNIN;;4;JAUJA;14;LLOCLLAPAMPA
Peru;PER;12;JUNIN;;4;JAUJA;15;MARCO
Peru;PER;12;JUNIN;;4;JAUJA;16;MASMA
Peru;PER;12;JUNIN;;4;JAUJA;17;MASMA CHICCHE
Peru;PER;12;JUNIN;;4;JAUJA;18;MOLINOS
Peru;PER;12;JUNIN;;4;JAUJA;19;MONOBAMBA
Peru;PER;12;JUNIN;;4;JAUJA;20;MUQUI
Peru;PER;12;JUNIN;;4;JAUJA;21;MUQUIYAUYO
Peru;PER;12;JUNIN;;4;JAUJA;22;PACA
Peru;PER;12;JUNIN;;4;JAUJA;23;PACCHA
Peru;PER;12;JUNIN;;4;JAUJA;24;PANCAN
Peru;PER;12;JUNIN;;4;JAUJA;25;PARCO
Peru;PER;12;JUNIN;;4;JAUJA;26;POMACANCHA
Peru;PER;12;JUNIN;;4;JAUJA;27;RICRAN
Peru;PER;12;JUNIN;;4;JAUJA;28;SAN LORENZO
Peru;PER;12;JUNIN;;4;JAUJA;29;SAN PEDRO DE CHUNAN
Peru;PER;12;JUNIN;;4;JAUJA;30;SAUSA
Peru;PER;12;JUNIN;;4;JAUJA;31;SINCOS
Peru;PER;12;JUNIN;;4;JAUJA;32;TUNAN MARCA
Peru;PER;12;JUNIN;;4;JAUJA;33;YAULI
Peru;PER;12;JUNIN;;4;JAUJA;34;YAUYOS
Peru;PER;12;JUNIN;;5;JUNIN;1;JUNIN
Peru;PER;12;JUNIN;;5;JUNIN;2;CARHUAMAYO
Peru;PER;12;JUNIN;;5;JUNIN;3;ONDORES
Peru;PER;12;JUNIN;;5;JUNIN;4;ULCUMAYO
Peru;PER;12;JUNIN;;6;SATIPO;1;SATIPO
Peru;PER;12;JUNIN;;6;SATIPO;2;COVIRIALI
Peru;PER;12;JUNIN;;6;SATIPO;3;LLAYLLA
Peru;PER;12;JUNIN;;6;SATIPO;4;MAZAMARI
Peru;PER;12;JUNIN;;6;SATIPO;5;PAMPA HERMOSA
Peru;PER;12;JUNIN;;6;SATIPO;6;PANGOA
Peru;PER;12;JUNIN;;6;SATIPO;7;RIO NEGRO
Peru;PER;12;JUNIN;;6;SATIPO;8;RIO TAMBO
Peru;PER;12;JUNIN;;7;TARMA;1;TARMA
Peru;PER;12;JUNIN;;7;TARMA;2;ACOBAMBA
Peru;PER;12;JUNIN;;7;TARMA;3;HUARICOLCA
Peru;PER;12;JUNIN;;7;TARMA;4;HUASAHUASI
Peru;PER;12;JUNIN;;7;TARMA;5;LA UNION
Peru;PER;12;JUNIN;;7;TARMA;6;PALCA
Peru;PER;12;JUNIN;;7;TARMA;7;PALCAMAYO
Peru;PER;12;JUNIN;;7;TARMA;8;SAN PEDRO DE CAJAS
Peru;PER;12;JUNIN;;7;TARMA;9;TAPO
Peru;PER;12;JUNIN;;8;YAULI;1;LA OROYA
Peru;PER;12;JUNIN;;8;YAULI;2;CHACAPALPA
Peru;PER;12;JUNIN;;8;YAULI;3;HUAY-HUAY
Peru;PER;12;JUNIN;;8;YAULI;4;MARCAPOMACOCHA
Peru;PER;12;JUNIN;;8;YAULI;5;MOROCOCHA
Peru;PER;12;JUNIN;;8;YAULI;6;PACCHA
Peru;PER;12;JUNIN;;8;YAULI;7;SANTA BARBARA DE CARHUACAYAN
Peru;PER;12;JUNIN;;8;YAULI;8;SANTA ROSA DE SACCO
Peru;PER;12;JUNIN;;8;YAULI;9;SUITUCANCHA
Peru;PER;12;JUNIN;;8;YAULI;10;YAULI
Peru;PER;12;JUNIN;;9;CHUPACA;1;CHUPACA
Peru;PER;12;JUNIN;;9;CHUPACA;2;AHUAC
Peru;PER;12;JUNIN;;9;CHUPACA;3;CHONGOS BAJO
Peru;PER;12;JUNIN;;9;CHUPACA;4;HUACHAC
Peru;PER;12;JUNIN;;9;CHUPACA;5;HUAMANCACA CHICO
Peru;PER;12;JUNIN;;9;CHUPACA;6;SAN JUAN DE ISCOS
Peru;PER;12;JUNIN;;9;CHUPACA;7;SAN JUAN DE JARPA
Peru;PER;12;JUNIN;;9;CHUPACA;8;TRES DE DICIEMBRE
Peru;PER;12;JUNIN;;9;CHUPACA;9;YANACANCHA
Peru;PER;13;LA LIBERTAD;;1;TRUJILLO;1;TRUJILLO
Peru;PER;13;LA LIBERTAD;;1;TRUJILLO;2;EL PORVENIR
Peru;PER;13;LA LIBERTAD;;1;TRUJILLO;3;FLORENCIA DE MORA
Peru;PER;13;LA LIBERTAD;;1;TRUJILLO;4;HUANCHACO
Peru;PER;13;LA LIBERTAD;;1;TRUJILLO;5;LA ESPERANZA
Peru;PER;13;LA LIBERTAD;;1;TRUJILLO;6;LAREDO
Peru;PER;13;LA LIBERTAD;;1;TRUJILLO;7;MOCHE
Peru;PER;13;LA LIBERTAD;;1;TRUJILLO;8;POROTO
Peru;PER;13;LA LIBERTAD;;1;TRUJILLO;9;SALAVERRY
Peru;PER;13;LA LIBERTAD;;1;TRUJILLO;10;SIMBAL
Peru;PER;13;LA LIBERTAD;;1;TRUJILLO;11;VICTOR LARCO HERRERA
Peru;PER;13;LA LIBERTAD;;1;TRUJILLO;12;VIRU
Peru;PER;13;LA LIBERTAD;;2;ASCOPE;1;ASCOPE
Peru;PER;13;LA LIBERTAD;;2;ASCOPE;2;CHICAMA
Peru;PER;13;LA LIBERTAD;;2;ASCOPE;3;CHOCOPE
Peru;PER;13;LA LIBERTAD;;2;ASCOPE;4;MAGDALENA DE CAO
Peru;PER;13;LA LIBERTAD;;2;ASCOPE;5;PAIJAN
Peru;PER;13;LA LIBERTAD;;2;ASCOPE;6;RAZURI
Peru;PER;13;LA LIBERTAD;;2;ASCOPE;7;SANTIAGO DE CAO
Peru;PER;13;LA LIBERTAD;;2;ASCOPE;8;CASA GRANDE
Peru;PER;13;LA LIBERTAD;;3;BOLIVAR;1;BOLIVAR
Peru;PER;13;LA LIBERTAD;;3;BOLIVAR;2;BAMBAMARCA
Peru;PER;13;LA LIBERTAD;;3;BOLIVAR;3;CONDORMARCA
Peru;PER;13;LA LIBERTAD;;3;BOLIVAR;4;LONGOTEA
Peru;PER;13;LA LIBERTAD;;3;BOLIVAR;5;UCHUMARCA
Peru;PER;13;LA LIBERTAD;;3;BOLIVAR;6;UCUNCHA
Peru;PER;13;LA LIBERTAD;;4;CHEPEN;1;CHEPEN
Peru;PER;13;LA LIBERTAD;;4;CHEPEN;2;PACANGA
Peru;PER;13;LA LIBERTAD;;4;CHEPEN;3;PUEBLO NUEVO
Peru;PER;13;LA LIBERTAD;;5;JULCAN;1;JULCAN
Peru;PER;13;LA LIBERTAD;;5;JULCAN;2;CALAMARCA
Peru;PER;13;LA LIBERTAD;;5;JULCAN;3;CARABAMBA
Peru;PER;13;LA LIBERTAD;;5;JULCAN;4;HUASO
Peru;PER;13;LA LIBERTAD;;6;OTUZCO;1;OTUZCO
Peru;PER;13;LA LIBERTAD;;6;OTUZCO;2;AGALLPAMPA
Peru;PER;13;LA LIBERTAD;;6;OTUZCO;3;CASCAS
Peru;PER;13;LA LIBERTAD;;6;OTUZCO;4;CHARAT
Peru;PER;13;LA LIBERTAD;;6;OTUZCO;5;HUARANCHAL
Peru;PER;13;LA LIBERTAD;;6;OTUZCO;6;LA CUESTA
Peru;PER;13;LA LIBERTAD;;6;OTUZCO;7;LUCMA
Peru;PER;13;LA LIBERTAD;;6;OTUZCO;8;MACHE
Peru;PER;13;LA LIBERTAD;;6;OTUZCO;9;MARMOT
Peru;PER;13;LA LIBERTAD;;6;OTUZCO;10;PARANDAY
Peru;PER;13;LA LIBERTAD;;6;OTUZCO;11;SALPO
Peru;PER;13;LA LIBERTAD;;6;OTUZCO;12;SAYAPULLO
Peru;PER;13;LA LIBERTAD;;6;OTUZCO;13;SINSICAP
Peru;PER;13;LA LIBERTAD;;6;OTUZCO;14;USQUIL
Peru;PER;13;LA LIBERTAD;;7;PACASMAYO;1;SAN PEDRO DE LLOC
Peru;PER;13;LA LIBERTAD;;7;PACASMAYO;2;GUADALUPE
Peru;PER;13;LA LIBERTAD;;7;PACASMAYO;3;JEQUETEPEQUE
Peru;PER;13;LA LIBERTAD;;7;PACASMAYO;4;PACASMAYO
Peru;PER;13;LA LIBERTAD;;7;PACASMAYO;5;SAN JOSE
Peru;PER;13;LA LIBERTAD;;8;PATAZ;1;TAYABAMBA
Peru;PER;13;LA LIBERTAD;;8;PATAZ;2;BULDIBUYO
Peru;PER;13;LA LIBERTAD;;8;PATAZ;3;CHILLIA
Peru;PER;13;LA LIBERTAD;;8;PATAZ;4;HUANCASPATA
Peru;PER;13;LA LIBERTAD;;8;PATAZ;5;HUAYLILLAS
Peru;PER;13;LA LIBERTAD;;8;PATAZ;6;HUAYO
Peru;PER;13;LA LIBERTAD;;8;PATAZ;7;ONGON
Peru;PER;13;LA LIBERTAD;;8;PATAZ;8;PARCOY
Peru;PER;13;LA LIBERTAD;;8;PATAZ;9;PATAZ
Peru;PER;13;LA LIBERTAD;;8;PATAZ;10;PIAS
Peru;PER;13;LA LIBERTAD;;8;PATAZ;11;SANTIAGO DE CHALLAS
Peru;PER;13;LA LIBERTAD;;8;PATAZ;12;TAURIJA
Peru;PER;13;LA LIBERTAD;;8;PATAZ;13;URPAY
Peru;PER;13;LA LIBERTAD;;9;SANCHEZ CARRION;1;HUAMACHUCO
Peru;PER;13;LA LIBERTAD;;9;SANCHEZ CARRION;2;CHUGAY
Peru;PER;13;LA LIBERTAD;;9;SANCHEZ CARRION;3;COCHORCO
Peru;PER;13;LA LIBERTAD;;9;SANCHEZ CARRION;4;CURGOS
Peru;PER;13;LA LIBERTAD;;9;SANCHEZ CARRION;5;MARCABAL
Peru;PER;13;LA LIBERTAD;;9;SANCHEZ CARRION;6;SANAGORAN
Peru;PER;13;LA LIBERTAD;;9;SANCHEZ CARRION;7;SARIN
Peru;PER;13;LA LIBERTAD;;9;SANCHEZ CARRION;8;SARTIMBAMBA
Peru;PER;13;LA LIBERTAD;;10;SANTIAGO DE CHUCO;1;SANTIAGO DE CHUCO
Peru;PER;13;LA LIBERTAD;;10;SANTIAGO DE CHUCO;2;ANGASMARCA
Peru;PER;13;LA LIBERTAD;;10;SANTIAGO DE CHUCO;3;CACHICADAN
Peru;PER;13;LA LIBERTAD;;10;SANTIAGO DE CHUCO;4;MOLLEBAMBA
Peru;PER;13;LA LIBERTAD;;10;SANTIAGO DE CHUCO;5;MOLLEPATA
Peru;PER;13;LA LIBERTAD;;10;SANTIAGO DE CHUCO;6;QUIRUVILCA
Peru;PER;13;LA LIBERTAD;;10;SANTIAGO DE CHUCO;7;SANTA CRUZ DE CHUCA
Peru;PER;13;LA LIBERTAD;;10;SANTIAGO DE CHUCO;8;SITABAMBA
Peru;PER;13;LA LIBERTAD;;11;GRAN CHIMU;1;CASCAS
Peru;PER;13;LA LIBERTAD;;11;GRAN CHIMU;2;LUCMA
Peru;PER;13;LA LIBERTAD;;11;GRAN CHIMU;3;MARMOT
Peru;PER;13;LA LIBERTAD;;11;GRAN CHIMU;4;SAYAPULLO
Peru;PER;13;LA LIBERTAD;;12;VIRU;1;VIRU
Peru;PER;13;LA LIBERTAD;;12;VIRU;2;CHAO
Peru;PER;13;LA LIBERTAD;;12;VIRU;3;GUADALUPITO
Peru;PER;14;LAMBAYEQUE;;1;CHICLAYO;1;CHICLAYO
Peru;PER;14;LAMBAYEQUE;;1;CHICLAYO;2;CHONGOYAPE
Peru;PER;14;LAMBAYEQUE;;1;CHICLAYO;3;ETEN
Peru;PER;14;LAMBAYEQUE;;1;CHICLAYO;4;ETEN PUERTO
Peru;PER;14;LAMBAYEQUE;;1;CHICLAYO;5;JOSE LEONARDO ORTIZ
Peru;PER;14;LAMBAYEQUE;;1;CHICLAYO;6;LA VICTORIA
Peru;PER;14;LAMBAYEQUE;;1;CHICLAYO;7;LAGUNAS
Peru;PER;14;LAMBAYEQUE;;1;CHICLAYO;8;MONSEFU
Peru;PER;14;LAMBAYEQUE;;1;CHICLAYO;9;NUEVA ARICA
Peru;PER;14;LAMBAYEQUE;;1;CHICLAYO;10;OYOTUN
Peru;PER;14;LAMBAYEQUE;;1;CHICLAYO;11;PICSI
Peru;PER;14;LAMBAYEQUE;;1;CHICLAYO;12;PIMENTEL
Peru;PER;14;LAMBAYEQUE;;1;CHICLAYO;13;REQUE
Peru;PER;14;LAMBAYEQUE;;1;CHICLAYO;14;SANTA ROSA
Peru;PER;14;LAMBAYEQUE;;1;CHICLAYO;15;SAÑA
Peru;PER;14;LAMBAYEQUE;;1;CHICLAYO;16;CAYALTI
Peru;PER;14;LAMBAYEQUE;;1;CHICLAYO;17;PATAPO
Peru;PER;14;LAMBAYEQUE;;1;CHICLAYO;18;POMALCA
Peru;PER;14;LAMBAYEQUE;;1;CHICLAYO;19;PUCALA
Peru;PER;14;LAMBAYEQUE;;1;CHICLAYO;20;TUMAN
Peru;PER;14;LAMBAYEQUE;;2;FERREÑAFE;1;FERREÑAFE
Peru;PER;14;LAMBAYEQUE;;2;FERREÑAFE;2;CAÑARIS
Peru;PER;14;LAMBAYEQUE;;2;FERREÑAFE;3;INCAHUASI
Peru;PER;14;LAMBAYEQUE;;2;FERREÑAFE;4;MANUEL ANTONIO MESONES MURO
Peru;PER;14;LAMBAYEQUE;;2;FERREÑAFE;5;PITIPO
Peru;PER;14;LAMBAYEQUE;;2;FERREÑAFE;6;PUEBLO NUEVO
Peru;PER;14;LAMBAYEQUE;;3;LAMBAYEQUE;1;LAMBAYEQUE
Peru;PER;14;LAMBAYEQUE;;3;LAMBAYEQUE;2;CHOCHOPE
Peru;PER;14;LAMBAYEQUE;;3;LAMBAYEQUE;3;ILLIMO
Peru;PER;14;LAMBAYEQUE;;3;LAMBAYEQUE;4;JAYANCA
Peru;PER;14;LAMBAYEQUE;;3;LAMBAYEQUE;5;MOCHUMI
Peru;PER;14;LAMBAYEQUE;;3;LAMBAYEQUE;6;MORROPE
Peru;PER;14;LAMBAYEQUE;;3;LAMBAYEQUE;7;MOTUPE
Peru;PER;14;LAMBAYEQUE;;3;LAMBAYEQUE;8;OLMOS
Peru;PER;14;LAMBAYEQUE;;3;LAMBAYEQUE;9;PACORA
Peru;PER;14;LAMBAYEQUE;;3;LAMBAYEQUE;10;SALAS
Peru;PER;14;LAMBAYEQUE;;3;LAMBAYEQUE;11;SAN JOSE
Peru;PER;14;LAMBAYEQUE;;3;LAMBAYEQUE;12;TUCUME
Peru;PER;15;LIMA;;1;LIMA;1;LIMA
Peru;PER;15;LIMA;;1;LIMA;2;ANCON
Peru;PER;15;LIMA;;1;LIMA;3;ATE
Peru;PER;15;LIMA;;1;LIMA;4;BARRANCO
Peru;PER;15;LIMA;;1;LIMA;5;BREÑA
Peru;PER;15;LIMA;;1;LIMA;6;CARABAYLLO
Peru;PER;15;LIMA;;1;LIMA;7;CHACLACAYO
Peru;PER;15;LIMA;;1;LIMA;8;CHORRILLOS
Peru;PER;15;LIMA;;1;LIMA;9;CIENEGUILLA
Peru;PER;15;LIMA;;1;LIMA;10;COMAS
Peru;PER;15;LIMA;;1;LIMA;11;EL AGUSTINO
Peru;PER;15;LIMA;;1;LIMA;12;INDEPENDENCIA
Peru;PER;15;LIMA;;1;LIMA;13;JESUS MARIA
Peru;PER;15;LIMA;;1;LIMA;14;LA MOLINA
Peru;PER;15;LIMA;;1;LIMA;15;LA VICTORIA
Peru;PER;15;LIMA;;1;LIMA;16;LINCE
Peru;PER;15;LIMA;;1;LIMA;17;LOS OLIVOS
Peru;PER;15;LIMA;;1;LIMA;18;LURIGANCHO
Peru;PER;15;LIMA;;1;LIMA;19;LURIN
Peru;PER;15;LIMA;;1;LIMA;20;MAGDALENA DEL MAR
Peru;PER;15;LIMA;;1;LIMA;21;PUEBLO LIBRE
Peru;PER;15;LIMA;;1;LIMA;22;MIRAFLORES
Peru;PER;15;LIMA;;1;LIMA;23;PACHACAMAC
Peru;PER;15;LIMA;;1;LIMA;24;PUCUSANA
Peru;PER;15;LIMA;;1;LIMA;25;PUENTE PIEDRA
Peru;PER;15;LIMA;;1;LIMA;26;PUNTA HERMOSA
Peru;PER;15;LIMA;;1;LIMA;27;PUNTA NEGRA
Peru;PER;15;LIMA;;1;LIMA;28;RIMAC
Peru;PER;15;LIMA;;1;LIMA;29;SAN BARTOLO
Peru;PER;15;LIMA;;1;LIMA;30;SAN BORJA
Peru;PER;15;LIMA;;1;LIMA;31;SAN ISIDRO
Peru;PER;15;LIMA;;1;LIMA;32;SAN JUAN DE LURIGANCHO
Peru;PER;15;LIMA;;1;LIMA;33;SAN JUAN DE MIRAFLORES
Peru;PER;15;LIMA;;1;LIMA;34;SAN LUIS
Peru;PER;15;LIMA;;1;LIMA;35;SAN MARTIN DE PORRES
Peru;PER;15;LIMA;;1;LIMA;36;SAN MIGUEL
Peru;PER;15;LIMA;;1;LIMA;37;SANTA ANITA
Peru;PER;15;LIMA;;1;LIMA;38;SANTA MARIA DEL MAR
Peru;PER;15;LIMA;;1;LIMA;39;SANTA ROSA
Peru;PER;15;LIMA;;1;LIMA;40;SANTIAGO DE SURCO
Peru;PER;15;LIMA;;1;LIMA;41;SURQUILLO
Peru;PER;15;LIMA;;1;LIMA;42;VILLA EL SALVADOR
Peru;PER;15;LIMA;;1;LIMA;43;VILLA MARIA DEL TRIUNFO
Peru;PER;15;LIMA;;2;BARRANCA;1;BARRANCA
Peru;PER;15;LIMA;;2;BARRANCA;2;PARAMONGA
Peru;PER;15;LIMA;;2;BARRANCA;3;PATIVILCA
Peru;PER;15;LIMA;;2;BARRANCA;4;SUPE
Peru;PER;15;LIMA;;2;BARRANCA;5;SUPE PUERTO
Peru;PER;15;LIMA;;3;CAJATAMBO;1;CAJATAMBO
Peru;PER;15;LIMA;;3;CAJATAMBO;2;COPA
Peru;PER;15;LIMA;;3;CAJATAMBO;3;GORGOR
Peru;PER;15;LIMA;;3;CAJATAMBO;4;HUANCAPON
Peru;PER;15;LIMA;;3;CAJATAMBO;5;MANAS
Peru;PER;15;LIMA;;4;CANTA;1;CANTA
Peru;PER;15;LIMA;;4;CANTA;2;ARAHUAY
Peru;PER;15;LIMA;;4;CANTA;3;HUAMANTANGA
Peru;PER;15;LIMA;;4;CANTA;4;HUAROS
Peru;PER;15;LIMA;;4;CANTA;5;LACHAQUI
Peru;PER;15;LIMA;;4;CANTA;6;SAN BUENAVENTURA
Peru;PER;15;LIMA;;4;CANTA;7;SANTA ROSA DE QUIVES
Peru;PER;15;LIMA;;5;CAÑETE;1;SAN VICENTE DE CAÑETE
Peru;PER;15;LIMA;;5;CAÑETE;2;ASIA
Peru;PER;15;LIMA;;5;CAÑETE;3;CALANGO
Peru;PER;15;LIMA;;5;CAÑETE;4;CERRO AZUL
Peru;PER;15;LIMA;;5;CAÑETE;5;CHILCA
Peru;PER;15;LIMA;;5;CAÑETE;6;COAYLLO
Peru;PER;15;LIMA;;5;CAÑETE;7;IMPERIAL
Peru;PER;15;LIMA;;5;CAÑETE;8;LUNAHUANA
Peru;PER;15;LIMA;;5;CAÑETE;9;MALA
Peru;PER;15;LIMA;;5;CAÑETE;10;NUEVO IMPERIAL
Peru;PER;15;LIMA;;5;CAÑETE;11;PACARAN
Peru;PER;15;LIMA;;5;CAÑETE;12;QUILMANA
Peru;PER;15;LIMA;;5;CAÑETE;13;SAN ANTONIO
Peru;PER;15;LIMA;;5;CAÑETE;14;SAN LUIS
Peru;PER;15;LIMA;;5;CAÑETE;15;SANTA CRUZ DE FLORES
Peru;PER;15;LIMA;;5;CAÑETE;16;ZUÑIGA
Peru;PER;15;LIMA;;6;HUARAL;1;HUARAL
Peru;PER;15;LIMA;;6;HUARAL;2;ATAVILLOS ALTO
Peru;PER;15;LIMA;;6;HUARAL;3;ATAVILLOS BAJO
Peru;PER;15;LIMA;;6;HUARAL;4;AUCALLAMA
Peru;PER;15;LIMA;;6;HUARAL;5;CHANCAY
Peru;PER;15;LIMA;;6;HUARAL;6;IHUARI
Peru;PER;15;LIMA;;6;HUARAL;7;LAMPIAN
Peru;PER;15;LIMA;;6;HUARAL;8;PACARAOS
Peru;PER;15;LIMA;;6;HUARAL;9;SAN MIGUEL DE ACOS
Peru;PER;15;LIMA;;6;HUARAL;10;SANTA CRUZ DE ANDAMARCA
Peru;PER;15;LIMA;;6;HUARAL;11;SUMBILCA
Peru;PER;15;LIMA;;6;HUARAL;12;VEINTISIETE DE NOVIEMBRE
Peru;PER;15;LIMA;;7;HUAROCHIRI;1;MATUCANA
Peru;PER;15;LIMA;;7;HUAROCHIRI;2;ANTIOQUIA
Peru;PER;15;LIMA;;7;HUAROCHIRI;3;CALLAHUANCA
Peru;PER;15;LIMA;;7;HUAROCHIRI;4;CARAMPOMA
Peru;PER;15;LIMA;;7;HUAROCHIRI;5;CHICLA
Peru;PER;15;LIMA;;7;HUAROCHIRI;6;CUENCA
Peru;PER;15;LIMA;;7;HUAROCHIRI;7;HUACHUPAMPA
Peru;PER;15;LIMA;;7;HUAROCHIRI;8;HUANZA
Peru;PER;15;LIMA;;7;HUAROCHIRI;9;HUAROCHIRI
Peru;PER;15;LIMA;;7;HUAROCHIRI;10;LAHUAYTAMBO
Peru;PER;15;LIMA;;7;HUAROCHIRI;11;LANGA
Peru;PER;15;LIMA;;7;HUAROCHIRI;12;LARAOS
Peru;PER;15;LIMA;;7;HUAROCHIRI;13;MARIATANA
Peru;PER;15;LIMA;;7;HUAROCHIRI;14;RICARDO PALMA
Peru;PER;15;LIMA;;7;HUAROCHIRI;15;SAN ANDRES DE TUPICOCHA
Peru;PER;15;LIMA;;7;HUAROCHIRI;16;SAN ANTONIO
Peru;PER;15;LIMA;;7;HUAROCHIRI;17;SAN BARTOLOME
Peru;PER;15;LIMA;;7;HUAROCHIRI;18;SAN DAMIAN
Peru;PER;15;LIMA;;7;HUAROCHIRI;19;SAN JUAN DE IRIS
Peru;PER;15;LIMA;;7;HUAROCHIRI;20;SAN JUAN DE TANTARANCHE
Peru;PER;15;LIMA;;7;HUAROCHIRI;21;SAN LORENZO DE QUINTI
Peru;PER;15;LIMA;;7;HUAROCHIRI;22;SAN MATEO
Peru;PER;15;LIMA;;7;HUAROCHIRI;23;SAN MATEO DE OTAO
Peru;PER;15;LIMA;;7;HUAROCHIRI;24;SAN PEDRO DE CASTA
Peru;PER;15;LIMA;;7;HUAROCHIRI;25;SAN PEDRO DE HUANCAYRE
Peru;PER;15;LIMA;;7;HUAROCHIRI;26;SANGALLAYA
Peru;PER;15;LIMA;;7;HUAROCHIRI;27;SANTA CRUZ DE COCACHACRA
Peru;PER;15;LIMA;;7;HUAROCHIRI;28;SANTA EULALIA
Peru;PER;15;LIMA;;7;HUAROCHIRI;29;SANTIAGO DE ANCHUCAYA
Peru;PER;15;LIMA;;7;HUAROCHIRI;30;SANTIAGO DE TUNA
Peru;PER;15;LIMA;;7;HUAROCHIRI;31;SANTO DOMINGO DE LOS OLLEROS
Peru;PER;15;LIMA;;7;HUAROCHIRI;32;SURCO
Peru;PER;15;LIMA;;8;HUAURA;1;HUACHO
Peru;PER;15;LIMA;;8;HUAURA;2;AMBAR
Peru;PER;15;LIMA;;8;HUAURA;3;CALETA DE CARQUIN
Peru;PER;15;LIMA;;8;HUAURA;4;CHECRAS
Peru;PER;15;LIMA;;8;HUAURA;5;HUALMAY
Peru;PER;15;LIMA;;8;HUAURA;6;HUAURA
Peru;PER;15;LIMA;;8;HUAURA;7;LEONCIO PRADO
Peru;PER;15;LIMA;;8;HUAURA;8;PACCHO
Peru;PER;15;LIMA;;8;HUAURA;9;SANTA LEONOR
Peru;PER;15;LIMA;;8;HUAURA;10;SANTA MARIA
Peru;PER;15;LIMA;;8;HUAURA;11;SAYAN
Peru;PER;15;LIMA;;8;HUAURA;12;VEGUETA
Peru;PER;15;LIMA;;9;OYON;1;OYON
Peru;PER;15;LIMA;;9;OYON;2;ANDAJES
Peru;PER;15;LIMA;;9;OYON;3;CAUJUL
Peru;PER;15;LIMA;;9;OYON;4;COCHAMARCA
Peru;PER;15;LIMA;;9;OYON;5;NAVAN
Peru;PER;15;LIMA;;9;OYON;6;PACHANGARA
Peru;PER;15;LIMA;;10;YAUYOS;1;YAUYOS
Peru;PER;15;LIMA;;10;YAUYOS;2;ALIS
Peru;PER;15;LIMA;;10;YAUYOS;3;ALLAUCA
Peru;PER;15;LIMA;;10;YAUYOS;4;AYAVIRI
Peru;PER;15;LIMA;;10;YAUYOS;5;AZANGARO
Peru;PER;15;LIMA;;10;YAUYOS;6;CACRA
Peru;PER;15;LIMA;;10;YAUYOS;7;CARANIA
Peru;PER;15;LIMA;;10;YAUYOS;8;CATAHUASI
Peru;PER;15;LIMA;;10;YAUYOS;9;CHOCOS
Peru;PER;15;LIMA;;10;YAUYOS;10;COCHAS
Peru;PER;15;LIMA;;10;YAUYOS;11;COLONIA
Peru;PER;15;LIMA;;10;YAUYOS;12;HONGOS
Peru;PER;15;LIMA;;10;YAUYOS;13;HUAMPARA
Peru;PER;15;LIMA;;10;YAUYOS;14;HUANCAYA
Peru;PER;15;LIMA;;10;YAUYOS;15;HUANGASCAR
Peru;PER;15;LIMA;;10;YAUYOS;16;HUANTAN
Peru;PER;15;LIMA;;10;YAUYOS;17;HUAÑEC
Peru;PER;15;LIMA;;10;YAUYOS;18;LARAOS
Peru;PER;15;LIMA;;10;YAUYOS;19;LINCHA
Peru;PER;15;LIMA;;10;YAUYOS;20;MADEAN
Peru;PER;15;LIMA;;10;YAUYOS;21;MIRAFLORES
Peru;PER;15;LIMA;;10;YAUYOS;22;OMAS
Peru;PER;15;LIMA;;10;YAUYOS;23;PUTINZA
Peru;PER;15;LIMA;;10;YAUYOS;24;QUINCHES
Peru;PER;15;LIMA;;10;YAUYOS;25;QUINOCAY
Peru;PER;15;LIMA;;10;YAUYOS;26;SAN JOAQUIN
Peru;PER;15;LIMA;;10;YAUYOS;27;SAN PEDRO DE PILAS
Peru;PER;15;LIMA;;10;YAUYOS;28;TANTA
Peru;PER;15;LIMA;;10;YAUYOS;29;TAURIPAMPA
Peru;PER;15;LIMA;;10;YAUYOS;30;TOMAS
Peru;PER;15;LIMA;;10;YAUYOS;31;TUPE
Peru;PER;15;LIMA;;10;YAUYOS;32;VIÑAC
